datetime,0x_amount_in_top_holders,1inch_amount_in_top_holders,aave_amount_in_top_holders,alchemix_amount_in_top_holders,ampleforth_amount_in_top_holders,api3_amount_in_top_holders,bancor_amount_in_top_holders,band-protocol_amount_in_top_holders,coin98_amount_in_top_holders,cow-protocol_amount_in_top_holders,crvusd_amount_in_top_holders,dia-data_amount_in_top_holders,dydx_amount_in_top_holders,frax_amount_in_top_holders,frax-share_amount_in_top_holders,injective-protocol_amount_in_top_holders,lido-dao_amount_in_top_holders,liquity_amount_in_top_holders,liquity-usd_amount_in_top_holders,loopring_amount_in_top_holders,magic-internet-money_amount_in_top_holders,maker_amount_in_top_holders,marlin_amount_in_top_holders,melon_amount_in_top_holders,olympus_amount_in_top_holders,orbs_amount_in_top_holders,orion-protocol_amount_in_top_holders,pendle_amount_in_top_holders,rocket-pool_amount_in_top_holders,spell-token_amount_in_top_holders,ssv-network_amount_in_top_holders,sushi_amount_in_top_holders,tellor_amount_in_top_holders,uma_amount_in_top_holders,uniswap_amount_in_top_holders,yearn-finance_amount_in_top_holders
2025-02-18 00:00:00+00:00,539161715.6903753,894629556.2287663,8432606.07,2008047.7994493633,77739451.30675869,104671863.45956288,64630274.7,80269445.87965472,359640604.32003057,823735260.4395379,666415107.6685449,128490976.70043616,892515068.0973096,547269098.6855444,71948228.44,87006266.78140604,516266230.7953085,80211995.09805824,45032072.35945241,508421820.1,180681612.04239535,407362.8757,8047757734.696637,1416336.644186776,21009080.52910309,9226800977.835682,68110098.86521782,172892985.8952452,33586724.23148345,92786341995.0,8104397.180577591,137550830.63117248,1826932.9244504888,92120491.89,527764759.4164904,15720.42804869609
2025-02-19 00:00:00+00:00,539278064.7371132,894550601.7354072,8431825.449311815,2008054.7129283536,74078917.33182408,106294708.61882327,64657693.00309199,80288272.11031361,359628409.9981147,823703149.1536332,667297585.7411478,128490976.70043616,893342423.1374646,458604550.4253565,72278369.12886845,86976909.01130606,516271490.69827425,80001368.94948533,45109953.171671085,508295370.7382968,180670182.67343628,416108.6268174664,8052377963.811489,1415608.6245193558,20999116.334264018,9227192504.0,68110098.86521782,173111119.83804655,33585663.70932252,92914373188.45177,7755274.993776054,137641084.65436298,1836044.0791199089,91817126.00538856,527268230.97043246,15717.607912046287
2025-02-20 00:00:00+00:00,539360118.4371133,893935368.2,8427569.808733001,2005266.2342852375,74365145.66872002,106303238.5229843,64535034.94760729,80288304.51,360213642.14362097,813159427.6238943,664715279.9144568,128490976.70043616,896320806.6149226,458160369.2240861,72213976.22659653,86956295.35663678,516356935.13896424,80200949.04285282,45213044.96914096,509164458.25211847,180670182.67343628,426089.21713028406,8031840792.349993,1414929.8791942615,20998946.040675953,9235670740.455976,68110098.86521782,173092690.22471267,33553086.703349203,92255336307.72852,7750807.858868194,137688577.45868957,1844562.113005499,92135069.42768484,527330128.6299153,15712.821340326258
2025-02-21 00:00:00+00:00,537592688.4371132,895032219.4572201,8426842.957,2005046.726221867,74835219.56111686,106117039.02437326,64737277.08599951,80340173.88775119,360150328.65362096,807520026.7437584,664023611.9443221,128490976.70043616,896081852.7,457203084.39820945,72247065.10529979,86930590.20923679,516369708.9512532,79520728.74298465,44608162.58419552,508858996.6285493,180641188.6378759,426762.0746875064,8036082148.924061,1416270.8186702617,21005831.417691167,9240071976.968578,68110098.86521782,173087698.09318143,33558731.99990951,92842068479.72153,7732902.098414525,137690938.98825377,1844936.3179944889,92173145.0382552,527350962.12552947,15730.37473787124
2025-02-22 00:00:00+00:00,537599868.0371318,891859010.1990249,8430320.889556482,2006730.529312892,75349360.18190157,106070138.68055204,64715390.70530682,80334936.60667059,360143016.2536209,807381538.4120176,663241136.1090533,128490976.70043616,895589773.1172429,460141557.4559291,72243131.11,86931278.36153679,516807228.44472104,79734707.77597329,44681377.337176554,509065492.0412552,180662270.80394053,427305.8320240685,8037081029.684151,1416295.7817382617,21009264.59108763,9237705358.099758,68110098.86521782,173074024.8443074,33619316.07234374,92343682978.0,7744115.453487416,137501394.95841014,1843493.2330257024,92362835.51992436,527608686.62434965,15754.52631572124
2025-02-23 00:00:00+00:00,541065028.1611317,892194832.1,8590926.894821635,2006570.706714451,75347186.71301875,106094376.45888624,64785510.39734289,80340954.51690683,359287933.24680984,807624226.5908318,662264980.9057934,128490976.70043616,895773438.6222525,460654329.2121367,72333394.88231674,86931189.76933677,516467283.6604284,79492219.05125193,44604650.53436939,509078499.99825525,180654502.0149125,427668.2202632525,8041243030.013569,1417752.7813363418,21010051.264697805,9240922799.0,68110103.87,173041324.40598464,33622347.456704475,93287514403.31306,7730233.050513735,137530561.5312959,1828206.205156859,92251230.43,527625664.5068902,15760.28920727124
2025-02-24 00:00:00+00:00,541242009.4,894589361.2035122,8532329.387,2008084.6746203012,75864609.12843722,106152420.71950872,64795687.97,80318863.72278482,359695128.5594393,808682733.3962228,665193045.3532182,128490976.70043616,895696174.3985649,434376798.3577892,72495175.32147202,86928989.87593678,516421697.5579181,79532556.99651991,44344913.14433397,509575062.8644,180640305.5998721,428886.5205861903,8048158248.702291,1414659.349211101,21005858.831793316,9236484313.930002,68115909.99501781,172939487.95752656,33621993.48460069,92706790919.85086,7758232.219841556,137430423.1959932,1825778.136383476,92299723.86,527630174.8,15779.51862670124
2025-02-25 00:00:00+00:00,541121362.3139919,872077078.4787441,8451437.305771517,2004522.5914622108,74874887.55049603,105617660.5780816,64710480.60327204,80230055.46677482,359523732.3055473,784486304.0868026,663805789.8018081,128490976.70043616,895892363.8459386,432781398.3215825,72615677.12052318,86927681.76043677,521649771.03094274,78704054.32251471,43225054.79567062,510670917.9976705,180644299.7036327,427650.43459714425,8026385711.222863,1414948.688877878,20984301.10156373,9235994781.822138,68115909.99501781,172908919.63904145,33620215.95440031,92975178377.38908,7753748.610830156,137259666.16875282,1803400.3854491191,92241081.24810728,529097651.8956625,15777.085638777908
2025-02-26 00:00:00+00:00,541122537.5094068,869545227.8837321,8509007.893576318,1997550.840977228,73606900.70370415,105650017.87190636,64500603.25280788,79970133.07187915,359518756.4390802,794284702.7517755,663731792.0249046,128490976.70043616,900470324.2796048,433111075.92266154,72603929.41,86924989.28803676,521562341.3,78772360.92495923,42999507.369188026,510019166.7124038,180637475.4636456,425059.2547652206,8033048952.840857,1416831.8029919483,20975128.43988177,9236149041.479164,68115909.99501781,171820830.13525575,33624788.36441776,93124391813.07635,7750497.832354316,136865178.13933846,1802449.7193731223,92306799.20981766,529100122.2463415,15778.73621359363
2025-02-27 00:00:00+00:00,541153723.1697731,870503062.6518006,8506978.211228145,1994692.7348331655,72530177.54692738,105883437.3627223,64374542.37207885,79980805.71946777,359545131.27366304,799377317.0974333,659976710.7790993,128490976.70043616,900720727.1518964,433976900.5613526,72568127.82,86930901.89643677,521535379.0179395,78993368.84,42847417.47707851,510574174.57472485,180636994.71850407,428587.84955890104,8023243677.041905,1413305.3579381185,20968391.039570257,9238366472.459572,68115913.99501781,171634097.6678773,33633190.052469574,93216863580.0,7747505.306516716,136712085.11660233,1807066.1538378492,92322392.48,529361669.6279166,15788.800729985853
2025-02-28 00:00:00+00:00,541153723.1697731,844005178.4,8491922.732656214,1994553.6460189547,72522883.09680445,105882743.54937504,64309770.85331454,79975588.88664179,358166171.7163304,799458782.4248579,660699919.6316499,128925227.84143616,900913636.9242444,433535601.6446091,72685362.28559439,86923868.23373678,521891154.3005182,78614307.04,41821211.85050069,510615482.4317419,180625140.70926997,413601.9023,8036201034.138324,1413504.9979381182,20986460.759823646,9230770036.310066,68115913.99501781,171345070.1365313,33652719.670135364,92265113393.2602,7748054.842968896,136612259.7201595,1811726.2072992672,92374765.54,529279758.7926452,15780.405016421862
2025-03-01 00:00:00+00:00,541153723.1697731,844662075.6092968,8490958.203168878,1997093.712622532,72153819.50575723,105850659.6836841,64359189.79778073,79955226.85,358295044.95439935,799533648.8842956,661975207.3629396,128925227.84143616,901064076.9133075,432707273.8108893,72305718.89853401,86898125.21933676,521916436.55046344,78661994.78978023,41781116.564967304,510759212.74788606,180625102.98103008,420086.9617057107,8036935821.178583,1413494.4197026382,20981711.545627292,9205280233.0,68115913.99501781,171389598.4494036,33653751.51725063,92738286563.95572,7752452.687968897,136683715.29878563,1823764.1305838584,92404843.22446656,529358512.8065786,15779.725166421862
2025-03-02 00:00:00+00:00,541216698.6791288,844594410.7042716,8504549.140881585,2002634.3137914296,69952664.53709489,105923943.34523684,64730805.97480191,79926026.50659809,358738042.00444895,795907039.6558439,664150479.5155631,128925227.84143616,901163745.0135304,432825630.4647808,72186811.56657076,86900097.88563028,522197500.0914484,78586588.25,40273718.08638875,510859950.7680712,180624250.19588345,426315.43206002266,8020435218.028601,1415635.9059469372,20975924.160110224,9205335709.0,68115913.99501781,171511679.54438657,33667049.541433856,93171899710.68674,7760520.848715416,136704684.7882364,1824661.295730188,92351243.46870816,529361207.84489566,15779.76726205958
2025-03-03 00:00:00+00:00,541653854.9272519,855295460.9,8509100.392141841,1992753.6224496148,69878643.71900244,105916152.4000558,64243099.94051037,79975439.10854146,359101153.4417938,798778507.9832573,664869014.4256262,128925227.84143616,901320331.4489068,434225824.93449694,72347911.63798709,86907819.25162992,522087950.7880065,78609318.49747859,40079742.45,510742083.28974473,180618520.31353623,411954.5717648026,8024531084.566067,1416343.636489937,20970080.274059504,9210394007.374023,68115913.99501781,171344283.6713171,33662442.46941944,92874296746.98708,7762154.152095126,136065871.70318195,1836600.5735628891,92602370.58,529587415.7783724,15702.36329761958
2025-03-04 00:00:00+00:00,541653854.9272519,855385869.2172899,8511909.458059326,1999137.8278365496,69469658.55445302,105354003.03712384,62668436.19742874,79945523.74846897,358367331.3867258,802259596.8401027,664433419.5756695,128925227.84143616,900854017.9182228,433536721.5871845,72467274.67177382,86885148.99467932,521710671.41014206,78374223.64143744,40207578.27743555,511777410.3694747,180623193.85889503,413678.9527064032,8010688232.464246,1717862.4703545545,20973821.90292658,9210885049.18782,68116677.37,171591999.37895596,33672409.521173015,92200788166.0,7772164.798619506,136149721.50990835,1840858.1026181593,92831307.93804622,529466952.05629635,15716.129136049578
2025-03-05 00:00:00+00:00,539453854.9272519,855662410.8755594,8333967.351261557,1998241.435849131,68469394.15,105604656.63361885,62751348.15489998,79945378.74846897,358556049.88333094,783997349.1320844,663858466.3629919,128925227.84143616,901411398.4888774,433807554.21531343,72388149.65371402,86888516.59095699,521918494.3549473,78288698.92529278,40255749.09990537,511647128.9684375,180621863.04432383,420063.9320903838,8010675310.610246,1719172.8104946744,20974163.052186035,9212376190.786327,68117890.5,171750187.3934134,33667670.728904925,93038324688.02814,7840423.766920705,136156798.0815925,1839785.9326656228,92898882.73589812,529627353.1480513,15724.141167134325
2025-03-06 00:00:00+00:00,539453854.9272519,855805589.3071343,8299368.710792442,1996267.6728290569,67260136.84,105679637.40648444,62944751.681186944,79947118.75870682,358884786.1011431,783189413.3028642,664068822.0757499,128925227.84143616,901391602.2864228,431939369.6984822,72465605.94239508,86861257.97112314,521914114.2,78401038.50157091,40329465.62128289,511670640.7579142,180622133.03684625,418206.67011329514,8010671285.528181,1719587.491303939,20973822.611923188,9213378454.854431,68117890.5,171428215.49271196,33668286.40461658,93166891855.12148,7984704.392081005,136231724.26961735,1837100.5212641135,93035213.20344973,529279719.6306883,15724.330687367416
2025-03-07 00:00:00+00:00,539510234.9272519,856527759.2658681,8492038.100966796,1992768.2508491103,66605418.74,105669514.04399651,63109622.24,79910929.81141475,359116093.0167599,797519167.8689044,662774487.7885296,128925227.84143616,901469821.7,431002541.1617857,72453382.76328129,86861717.37075998,522034001.76463896,78454030.77970426,39741364.73311126,511525516.15163666,180584025.0111271,418224.4159981554,8010522998.011113,1720158.3413039383,20968175.296731453,9213730626.132565,68117890.5,171478779.1549263,33636699.742780246,93430583452.28493,7983651.4107805155,136205298.64534023,1834344.5538706535,92950538.29368976,529091030.6783645,15726.08141294742
2025-03-08 00:00:00+00:00,539510234.9272519,857452554.8437264,8497627.275152039,1997837.568908606,66241811.39155657,105605935.75208671,61638140.89463712,79910967.81141475,359510976.4744703,796794542.6730467,664927743.8,128925227.84143616,901417760.7859608,433712158.23329854,72471845.56763259,86894793.42191714,522002830.51729155,78386407.18661453,39689345.57532321,511811623.5537186,180612233.9030461,417636.69736763375,8011770191.156353,1720541.3002761286,20969656.12128832,9216251884.611458,68117890.5,171507916.91435453,33577956.947943926,93519381726.45056,7982836.4107805155,136270353.24993482,1834376.263237804,93043549.75703928,529043540.5174411,15740.168347125851
2025-03-09 00:00:00+00:00,539779537.1142681,857252938.2188425,8504778.802339667,1990056.1822131013,65472855.882818945,105408429.39754651,61626488.20298147,79910583.89141475,359238193.3442782,796793982.1402476,664867905.9246956,128925227.84143616,901647834.1911331,433654168.73420405,72587477.59,86916315.83613652,522022606.71382374,77828189.33959092,39747674.95180163,511948213.25965565,180605444.25868297,418950.01667161536,8013646703.231822,1719951.4768542086,20958419.07512623,9217466232.364029,68117922.24711882,171634442.17584464,33579870.93993313,92563833096.7684,7981435.2614526255,137888643.5968731,1830923.975930664,93433817.53964172,529020197.8296716,15750.278474285848
2025-03-10 00:00:00+00:00,539779537.1142681,855778683.8047994,8528944.659220183,1990006.0724394375,65401504.26445183,105839201.17308412,62082377.81430611,79872056.77,359019187.6,796121851.4988623,712169786.8098792,128925227.84143616,901936162.9229344,350904668.4489515,72646973.71343727,86951946.25613792,522077019.0897192,78094424.40869401,38555414.23766445,512125070.30066246,180604796.1870088,416974.8842031576,8018456760.0,1715999.715954722,20947591.844470344,9218706504.298565,68117922.24711882,171821917.88503623,33586206.623185724,92830491056.494,7908727.918645605,137729873.2304361,1830079.3161711344,93724275.24,529110465.5787714,15821.012349735847
2025-03-11 00:00:00+00:00,540368802.7456561,854810856.4039761,8517509.878219368,1988233.5999066615,64716237.050899655,106213386.76797692,62473511.07870075,79535995.58,360346378.5224475,795944725.2164221,715118623.1,128925227.84143616,901882813.8948292,350489090.74435556,72626778.85028155,87036904.55067484,521753852.6598768,78015929.09979615,38621221.70266907,504867711.7800176,180607774.2131062,417114.92725455126,8010522942.501424,1718467.77633681,20952205.12358724,9221039223.207426,68118121.79,171918171.51540026,33604148.05734591,92917927799.0,7908053.059705186,137485845.15162912,1824045.4941553648,93595569.3992234,529125777.56944627,15852.909932547818
2025-03-12 00:00:00+00:00,540424323.7757211,856948143.2,8521476.182015957,1985338.3409840465,62781063.62084971,104133316.03039104,62307703.01340401,79524338.27,360957835.0680978,796496329.7949191,715733657.1,128725227.84143616,901873055.3511748,336634046.71582955,72569732.77055238,87058827.37523857,521839609.5739697,78177873.91490737,38086926.59213562,504570413.8388797,180631187.7529349,417556.9841,8010522942.501424,1721170.777767904,20947543.134601224,9222481961.503628,68118121.79,171979330.52696067,33540448.788071264,93150853409.40364,7907338.733343446,137437643.86640954,1815112.911211942,93627235.75,528953532.8038176,15859.751667404458
2025-03-13 00:00:00+00:00,540459807.7240939,858484262.7347144,8523264.890274044,1989607.4376279456,62400014.31528253,104310127.12118082,62367027.81984763,79526455.05897099,362209339.0582015,798736130.1825399,716283480.3565696,128725227.84143616,902061473.4796468,302281133.0306366,72741809.11096737,87073480.28441884,522364331.86050534,77651571.24249876,38097240.76454127,504819037.62833714,180640765.26261577,416955.1015526029,8010522942.501424,1682095.0297111226,20933230.79818221,9223293437.0,68118121.79,171880345.0574815,33620495.92716334,93115096889.44252,7898093.646429326,137402259.82693142,1809026.0591095253,93681206.01052088,528883843.8092373,15854.703990684457
2025-03-14 00:00:00+00:00,540459807.7240939,858599654.1576985,8533078.628,1996117.057110736,61342908.70541123,105353997.0089484,62323911.32,79502391.63,363425181.3955761,796704739.7694235,717413016.4034323,128725227.84143616,902153432.7,302377333.6803939,72601098.76104169,87034208.57296367,522363101.9611447,77530314.86470558,38111697.500682555,504460994.4188047,180634359.7704363,416336.358,8011327021.341383,1683345.0297111226,20931573.964975152,9222021703.176678,68118121.79,175211730.67083022,33606718.376513824,93604848103.0,7892528.777347286,137354171.38421342,1808076.7488156883,93745172.84327504,528948965.1637664,15849.409495684458
2025-03-15 00:00:00+00:00,540485507.3032604,859094857.4575974,8532494.060142763,1997267.8398089283,60707347.58008412,105353223.59075709,62359172.97558835,79502330.83320886,363543886.80527455,795378294.7,718132387.8858769,128725227.84143616,902156812.1224612,302121187.18991184,71440457.32228008,87105833.92197822,522338755.7882486,77691064.80753373,38202743.53241767,504505119.3857674,180644572.46942484,416804.5224279307,8011358201.517079,1683302.715333123,20929685.45491682,9223357140.848732,68118121.79,175289593.5431804,33603470.79002911,92864817661.73036,7896009.8321150765,137320650.98045436,1809426.3471864164,93801534.72018316,529011477.0152096,15845.416330756509
2025-03-16 00:00:00+00:00,540485507.3032604,859216896.9727765,8531945.116,1990465.6148666055,57181232.21596249,105348203.49647486,62491930.544876195,79525696.24,363433730.5217842,794849184.3147651,719187012.2265757,128725227.84143616,902178663.2,301780730.57011855,71044737.96888348,87079701.44378069,521695805.09626305,77546368.51303504,37973232.34,504225531.93907946,180638222.86491272,416957.3099453231,8014049784.527993,1683835.020983843,20923571.684353285,9222291271.448786,68118704.79,175310991.05656028,33598455.44609975,93684070736.35896,7900995.578,137360281.69646057,1808859.3202559263,93669948.50240047,529003341.4357149,15847.229970386505
2025-03-17 00:00:00+00:00,540511229.1914868,860604225.5,8503735.041719425,1995990.236916493,57139058.44,105467088.00939102,62275531.79347996,79524465.89428231,363455313.1730124,794269626.2784771,719664397.3944138,128725227.84143616,903857863.7,298537691.5683538,70998415.97493152,87053511.1,521606717.4580775,77632224.26600125,37979723.56,503993717.4953611,180637183.2455838,417099.8679,7880366875.620003,1689166.9393550728,20916465.85252725,9221954418.654102,68118704.79,175792512.68870223,33592477.26,92186497236.99796,7902676.565,137476445.1011543,1808733.545622593,93772726.34380484,528982285.6431388,15845.744416856509
2025-03-18 00:00:00+00:00,540511107.8114868,860383426.7823642,8504053.571666205,1998170.341172603,57600925.23,102246426.56448647,62256511.33350714,79524736.61533831,362930271.55949014,783972905.6394446,719327466.9817002,128725227.84143616,903868418.7,298778584.3719512,71017558.19089955,87332410.49882752,521371712.89942354,77790021.47263476,38145568.63570451,504055625.57550615,180550540.412934,415766.8885456452,7873621634.548356,1689441.7064244528,20921308.95749643,9243269291.925749,68119301.27,173032186.8169534,33600542.614864305,92433747973.90652,7892428.1965990495,137450655.1326739,1809008.6489478033,93929282.1372524,528967365.8054126,15843.453056336506
2025-03-19 00:00:00+00:00,540511107.8114868,861828595.4744135,8483809.739649078,1994534.9302443608,57768922.97298508,101584316.37189634,62286703.05964458,79525433.25099729,359905138.7454429,783260652.8569707,718380828.4810014,128725227.84143616,908774178.5206792,298289825.08733296,70851268.46780914,87366340.41300485,520444866.1119129,77903256.50741713,37437225.861774325,501591755.1261309,180628806.87040305,416959.0095009237,7873741634.548356,1698529.307212144,20902827.369177625,9247339540.296446,68119761.01808882,172943019.61097333,33603077.90380745,92921160278.83804,7894091.53469104,137402783.31293252,1771866.4933005087,93876125.84,526578633.9860805,15832.906241667944
2025-03-20 00:00:00+00:00,541193771.7,862137311.9469254,8490444.05,1994021.7399356004,57911946.77967916,104999864.21294051,62306111.49069425,79506830.00021511,259750296.63114595,783243696.6488812,701623025.7264031,128725227.84143616,908882384.8137128,294679624.4705388,70867873.17,87374772.43,526985813.29652447,77923077.95670597,37441144.33740236,501691107.1895411,180628764.1949956,416632.9133287163,7874804463.474578,1696960.557818881,20879141.27502165,9250283630.463615,68119761.01808882,172962944.09331244,33614433.57,92788113821.21992,7895994.437121804,137493430.00246677,1809849.1535167175,93699612.15418588,528583235.5650934,15838.076627787945
2025-03-21 00:00:00+00:00,541210918.7,862379159.4,8493867.910669617,1985550.910439727,58074881.73991267,105502646.15971594,62207248.70112733,79506739.61274946,261845847.44645864,782564148.8469803,701313912.1227361,128125227.84143616,912104193.239516,292751282.0574945,70880849.77795447,87418916.91,526992742.01388705,77913614.29811397,37442771.17976113,501670067.4531872,180575762.14683232,417298.85663090495,7874804463.474578,1693634.8936108048,20876884.52544599,9246151933.304956,68122059.0,172968637.90803835,33616123.97266209,91932707210.4294,7892972.205453163,137509999.28082466,1807090.403766694,93826290.35379124,507272908.7244982,15831.955996977942
2025-03-22 00:00:00+00:00,541210918.7,862420216.1,8497204.017090129,1985815.340729097,58285610.92608011,106174163.4121474,62114485.405330144,79464376.19503692,261845847.44645864,782494277.7147099,698838487.4561449,128125227.84143616,912123927.0,294019112.86777043,70875709.03,87441551.21474797,526988162.4271072,77911988.53668934,37579706.65321724,501470107.1,180566708.91292667,417081.66272894334,7874804463.474578,1695910.137910651,20876458.529411227,9252704286.017752,68122066.0,173101789.54602212,33534013.68071072,92059127345.90063,7892451.536621964,137512264.53498605,1805245.8046780615,94084646.48668852,507252207.4651061,15831.436166977945
2025-03-23 00:00:00+00:00,541210918.7,863474177.1159403,8503079.963737803,1990723.438,58451109.58058196,104954923.68539628,62229474.39218627,79510180.07503691,262001591.1544588,782245639.4792165,691944338.9779463,128125227.84143616,912158863.370186,293696979.4,70859849.33,87444917.97375861,527005343.2347852,77909975.68160895,37593892.38231152,505475974.05836093,180558016.7,417498.45488923026,7874804463.474578,1696318.624010651,18758195.775955953,9224308480.394287,68127318.75937879,174214454.8580925,33533898.451808304,91938720484.8848,7892397.748311863,137650394.87850925,1805052.4367786783,94334575.72950149,507251359.9334064,15830.709529977945
2025-03-24 00:00:00+00:00,542915629.8424466,863620497.2848262,8518608.053,1994424.0915220613,58583159.43259773,104855834.3720036,62271264.98726053,79532265.37,261723237.4363608,781525985.4877082,691163680.5015838,128125227.84143616,915540909.4,294845237.0238603,70853778.86,87455431.96321672,526886734.8,77996001.28946261,37584795.635344096,505035295.2050047,180498457.09341964,417752.8479047568,7874792712.474578,1691704.3124093104,18550682.78724468,9229699211.549463,68128318.75937879,196984622.9026898,33533363.78921559,92064853981.03764,7885674.273334369,136955695.73344865,1805256.9036058935,94065182.42401014,507217349.8384121,15630.173512167945
2025-03-25 00:00:00+00:00,533252738.30053186,862988541.2,8522818.927019548,1978970.546015328,58568097.925735325,104962380.29563203,62337756.42067434,79550006.59707831,262742149.60433683,778198282.4042114,696172338.9348384,128125227.84143616,915611224.6016544,294351678.6711595,70795012.53726377,87452571.89928806,526940367.0676005,78276665.53801893,37462826.33339925,505347876.2415001,180589564.7551588,417373.80660596583,7874777712.474578,1693414.4205125505,18190495.9,9230228155.509607,68128318.75937879,196972735.4129469,33533463.730459526,91205519729.95792,7957143.763996823,136734956.0888658,1805245.990673477,93934341.45,507235270.6553598,15627.837088017945
2025-03-26 00:00:00+00:00,539354160.6675318,863736551.5786337,8525053.868707184,2002870.929885493,58585778.27162729,104710598.6016444,61557489.14733438,79566910.71795331,261908628.8021156,778993447.8780259,695923762.4895488,128601360.26543614,915614043.5864022,296184388.27027434,70768795.33934359,87391578.80605194,526683066.5511212,78262047.86767627,37595293.21518457,505109889.0,174015351.9,416408.6297565731,7874472638.138724,1693378.6713966406,18116428.102881823,9231479332.0,68128318.75937879,196501646.79079372,33537893.50099162,91486895633.08977,7974882.981193483,136709755.8998347,1806670.2873230071,93923203.59394224,507241275.6464187,15579.115088173548
2025-03-27 00:00:00+00:00,539354160.6675318,863723423.3200002,8525957.052257799,2003699.7466265152,58591317.37143378,105323070.60121794,60774789.93778182,79562555.44,261629900.66884896,780400604.8218381,689309601.7554095,128601360.26543614,915691931.4,297093649.16077656,70766116.82398945,87401528.56781514,526911072.9663121,78230158.19340211,37585845.63794735,505133694.3281521,174021260.14779204,408068.99625319935,7874546660.959033,1692578.8193466405,17826959.250990137,9231735496.0,68128373.07197879,196653387.75850183,33537191.076238792,91543801918.0,7978574.9455697825,136749822.27088273,1806150.1640407469,93794027.08701731,507260903.27549654,15586.85787816968
2025-03-28 00:00:00+00:00,539413744.2,865501444.0134869,8567920.384497954,2006559.7284374768,58663199.14,105268005.85615005,59494947.30421588,79558693.64508832,265992237.28591692,780333327.9243621,685584002.7844875,128601360.26543614,915728613.9303375,297441684.63087755,70852033.76624653,87392948.41481516,526610559.61141175,77828821.61867698,37071065.19366744,504933442.0383292,174144293.10400906,408420.4515041941,8007267100.817345,1692567.2198286406,17671601.908462696,9236051503.465828,68132764.09907883,196650008.90600303,33536931.77375267,90583158382.67052,7955061.891439199,136767339.2,1806490.751650023,93942222.25164734,507303921.1949192,15574.21830071968
2025-03-29 00:00:00+00:00,539413744.2,865472575.7330018,8560889.262507264,2021813.0009517604,58062755.79845725,105155198.13167372,61830473.59688486,79558153.11193141,261113370.6577743,779434407.9243419,685586835.1775416,128601360.26543614,915752459.1,298193464.9,70893137.48570545,87393110.0,526753182.8457057,77826506.89,36633836.08849719,504634351.00329286,174155747.98950577,409940.5563348753,8007148561.364517,1668977.6808291636,17617113.105125844,9242699595.737926,68140135.28387883,196598819.68408376,33550829.575406294,91111271067.67784,7957916.235,136756411.16808227,1805746.2705431336,94080647.48477568,507313010.0,15589.714303819685
2025-03-30 00:00:00+00:00,539589315.6646152,865582078.2,8482739.691155842,2025942.5167314624,57649539.10944567,105436983.37763804,61766827.59442413,79558747.82193142,262459301.05444267,778440575.7002385,686815009.9930048,128601360.26543614,915789116.5,298231689.6,70892842.70445758,87390795.66032289,527112716.94214505,77825290.32010403,36634093.71838937,504835341.5687928,174123928.56624076,410203.4715538151,8007280343.0,1651565.6251646914,17553113.75270846,9242757766.096786,68140135.28387883,196885435.92176408,33555631.33548571,91100586157.49722,7957856.446,136762539.4804403,1805871.462043134,94083491.39,507304050.34884703,15596.38611716968
2025-03-31 00:00:00+00:00,540204411.4146152,866046483.5780259,8488913.598,2003305.570347272,57210646.48888592,104804348.7039763,61919250.87944996,79556194.06781575,292213107.4874386,778245099.2,688172177.0547438,128580893.7062212,916060242.2073818,298226831.7160133,70882208.07,87387611.45585085,528093950.4463135,77854379.94836491,36575091.18,504772277.1961928,174172434.09585413,412483.3142088822,8003008115.801638,1615001.7959656722,17444365.307233706,9232739899.068218,68140135.28387883,196512198.9488283,33576074.97360877,90521472073.01028,7961138.002,135729217.21754843,1806430.834672064,94099615.62629552,507272503.8704429,15796.508654078583
2025-04-01 00:00:00+00:00,540409600.2628196,864076571.5473475,8490215.332061166,2016709.9347836515,56678930.41430498,104232358.38018174,62094305.91205606,79562555.86,292551932.20848733,777099999.5502837,682816771.2215533,128580893.7062212,916156091.3964112,299126921.4956682,70865186.52964766,87391124.71157335,528185274.93817735,77852823.74619272,36591262.158124834,504440695.00629574,174278899.27150768,413184.1602541551,8008043641.542896,1637268.8373272354,17197350.293750584,9234439757.363064,68142317.83877882,193530643.4503269,33559893.89244482,89042729204.22496,7969133.13,135751412.23860234,1810458.057904547,93932237.17804292,507288084.1799815,15697.558924078585
2025-04-02 00:00:00+00:00,540452904.7134045,866241500.4362235,8467811.320222387,2009015.5693591463,56795674.79585387,104584809.0697193,61992696.452322386,79657464.08024253,292884958.7819557,777144285.1432811,680570887.8254501,128580893.7062212,916244716.2,299746865.9237739,70907403.40840358,87383286.86154643,528677871.9553147,77876884.63563034,36141019.14817671,504603647.6537257,174285130.0723678,413386.5653111803,8010271960.402086,1658894.591,16398576.400758842,9233387005.092869,68143855.41781883,193280180.94458935,33604707.75898865,89240670510.56204,7969032.595,135907878.86686313,1810339.5151468515,94043554.59039284,507257040.0891035,15719.109158916355
