datetime,chainlink_whale_transaction_count_100k_usd_to_inf,uniswap_whale_transaction_count_100k_usd_to_inf,dai_whale_transaction_count_100k_usd_to_inf,aave_whale_transaction_count_100k_usd_to_inf,ondo-finance_whale_transaction_count_100k_usd_to_inf,ethena_whale_transaction_count_100k_usd_to_inf,maker_whale_transaction_count_100k_usd_to_inf,injective-protocol_whale_transaction_count_100k_usd_to_inf,lido-dao_whale_transaction_count_100k_usd_to_inf,raydium_whale_transaction_count_100k_usd_to_inf,dexe_whale_transaction_count_100k_usd_to_inf,pendle_whale_transaction_count_100k_usd_to_inf,telcoin_whale_transaction_count_100k_usd_to_inf,olympus_whale_transaction_count_100k_usd_to_inf,1inch_whale_transaction_count_100k_usd_to_inf,frax_whale_transaction_count_100k_usd_to_inf,convex-finance_whale_transaction_count_100k_usd_to_inf,0x_whale_transaction_count_100k_usd_to_inf,frax-share_whale_transaction_count_100k_usd_to_inf,stargate-finance_whale_transaction_count_100k_usd_to_inf,yearn-finance_whale_transaction_count_100k_usd_to_inf,crvusd_whale_transaction_count_100k_usd_to_inf,sushi_whale_transaction_count_100k_usd_to_inf,cow-protocol_whale_transaction_count_100k_usd_to_inf,loopring_whale_transaction_count_100k_usd_to_inf,lcx_whale_transaction_count_100k_usd_to_inf,band-protocol_whale_transaction_count_100k_usd_to_inf,clearpool_whale_transaction_count_100k_usd_to_inf,usual_whale_transaction_count_100k_usd_to_inf,rocket-pool_whale_transaction_count_100k_usd_to_inf,uma_whale_transaction_count_100k_usd_to_inf,api3_whale_transaction_count_100k_usd_to_inf,compound-ether_whale_transaction_count_100k_usd_to_inf,spell-token_whale_transaction_count_100k_usd_to_inf,orbs_whale_transaction_count_100k_usd_to_inf,tellor_whale_transaction_count_100k_usd_to_inf,marlin_whale_transaction_count_100k_usd_to_inf,liquity_whale_transaction_count_100k_usd_to_inf,pinlink_whale_transaction_count_100k_usd_to_inf,numeraire_whale_transaction_count_100k_usd_to_inf,ssv-network_whale_transaction_count_100k_usd_to_inf,bancor_whale_transaction_count_100k_usd_to_inf,balancer_whale_transaction_count_100k_usd_to_inf,oraichain-token_whale_transaction_count_100k_usd_to_inf,coin98_whale_transaction_count_100k_usd_to_inf,dia-data_whale_transaction_count_100k_usd_to_inf,tokenfi_whale_transaction_count_100k_usd_to_inf,dodo_whale_transaction_count_100k_usd_to_inf,magic-internet-money_whale_transaction_count_100k_usd_to_inf,dydx_whale_transaction_count_100k_usd_to_inf,kujira_whale_transaction_count_100k_usd_to_inf,keep-network_whale_transaction_count_100k_usd_to_inf,smardex_whale_transaction_count_100k_usd_to_inf,messier_whale_transaction_count_100k_usd_to_inf,hashflow_whale_transaction_count_100k_usd_to_inf,renzo_whale_transaction_count_100k_usd_to_inf,liquity-usd_whale_transaction_count_100k_usd_to_inf,ampleforth_whale_transaction_count_100k_usd_to_inf,wrapped-nxm_whale_transaction_count_100k_usd_to_inf,whiteheart_whale_transaction_count_100k_usd_to_inf,hegic_whale_transaction_count_100k_usd_to_inf,insure_whale_transaction_count_100k_usd_to_inf,paraswap_whale_transaction_count_100k_usd_to_inf,orderly-network_whale_transaction_count_100k_usd_to_inf,bella-protocol_whale_transaction_count_100k_usd_to_inf,degate_whale_transaction_count_100k_usd_to_inf,stafi_whale_transaction_count_100k_usd_to_inf,unizen_whale_transaction_count_100k_usd_to_inf,melon_whale_transaction_count_100k_usd_to_inf,chainflip_whale_transaction_count_100k_usd_to_inf,seth_whale_transaction_count_100k_usd_to_inf,alchemix_whale_transaction_count_100k_usd_to_inf,perpetual-protocol_whale_transaction_count_100k_usd_to_inf,harvest-finance_whale_transaction_count_100k_usd_to_inf,badger-dao_whale_transaction_count_100k_usd_to_inf,polkastarter_whale_transaction_count_100k_usd_to_inf,synfutures_whale_transaction_count_100k_usd_to_inf,lever_whale_transaction_count_100k_usd_to_inf,quickswap_whale_transaction_count_100k_usd_to_inf,ramp_whale_transaction_count_100k_usd_to_inf,inverse-finance_whale_transaction_count_100k_usd_to_inf,tokemak_whale_transaction_count_100k_usd_to_inf,ribbon-finance_whale_transaction_count_100k_usd_to_inf,cryptex-finance_whale_transaction_count_100k_usd_to_inf,kryll_whale_transaction_count_100k_usd_to_inf,orion-protocol_whale_transaction_count_100k_usd_to_inf,aura-finance_whale_transaction_count_100k_usd_to_inf,airswap_whale_transaction_count_100k_usd_to_inf,trustswap_whale_transaction_count_100k_usd_to_inf,morpho_whale_transaction_count_100k_usd_to_inf,compound-usd-coin_whale_transaction_count_100k_usd_to_inf,stake-dao_whale_transaction_count_100k_usd_to_inf
2023-11-21 00:00:00+00:00,438,47,0,24,0,0,44,11,85,0,1,2,0,0,8,71,11,11,20,6,22,237,8,0,2,0,0,1,,1,10,5,0,0,5,4,0,10,,3,6,2,4,0,2,1,0,6,0,48,0,0,4,0,3,0,129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,45,0,,0,0,0,0,1,16,0,0,0,0,0,0,0,,0
2023-11-22 00:00:00+00:00,344,129,0,45,0,0,35,12,78,0,3,6,0,0,18,36,12,6,10,6,20,100,5,0,3,4,0,0,,11,0,0,0,0,0,6,0,1,,0,8,2,6,3,6,1,1,1,3,62,0,0,5,0,5,0,42,7,0,0,0,0,0,0,2,0,0,0,2,0,11,0,8,0,8,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,,0
2023-11-23 00:00:00+00:00,300,137,0,37,0,0,23,13,41,0,3,4,0,0,10,43,10,33,4,4,17,126,29,0,2,0,0,11,,12,0,1,0,5,11,7,0,24,,12,8,0,2,2,4,1,0,1,0,26,0,0,0,0,9,0,48,0,0,0,0,0,0,0,1,0,0,0,0,66,2,6,1,0,15,0,,0,3,0,0,4,1,1,0,0,0,0,0,0,,0
2023-11-24 00:00:00+00:00,238,92,0,46,0,0,11,7,75,0,1,1,0,0,4,22,7,12,13,2,9,128,12,0,5,3,0,4,,3,1,2,0,31,6,3,0,2,,19,16,6,2,0,5,0,0,0,0,34,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1,0,0,0,0,107,4,6,2,0,24,0,,0,0,0,0,0,5,0,0,0,0,0,0,0,,0
2023-11-25 00:00:00+00:00,197,57,0,10,0,0,6,8,38,0,0,6,0,9,4,31,5,3,5,4,4,103,9,0,8,1,0,0,,14,0,1,0,25,4,0,0,3,,4,11,1,0,0,0,0,0,0,0,19,0,0,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,87,0,5,5,0,12,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,,0
2023-11-26 00:00:00+00:00,258,25,0,18,0,0,13,13,49,0,0,23,0,0,1,39,5,20,4,1,6,47,2,0,0,6,0,3,,5,2,1,0,2,3,0,1,2,,7,13,5,0,0,0,0,0,0,10,12,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,28,0,,0,0,0,0,0,10,0,0,0,0,0,0,0,,0
2023-11-27 00:00:00+00:00,358,71,0,30,0,0,37,8,30,0,0,9,0,33,16,25,9,8,6,0,7,139,13,0,2,3,0,1,,4,0,1,0,5,2,17,5,4,,7,4,1,5,0,0,13,0,0,2,8,0,0,1,0,4,0,26,0,0,5,1,0,0,0,8,0,0,0,0,14,23,1,3,2,16,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
2023-11-28 00:00:00+00:00,2620,88,0,30,0,0,12,8,49,0,0,5,0,2,2,52,7,4,12,2,10,165,16,0,8,0,1,1,,11,3,4,0,0,4,3,0,6,,9,10,0,3,0,0,1,0,0,0,22,0,0,0,0,1,0,40,0,0,0,0,0,0,0,19,0,0,0,0,46,4,0,0,0,5,0,,0,0,0,0,0,3,0,0,0,0,1,0,0,,0
2023-11-29 00:00:00+00:00,1646,40,0,37,0,0,39,0,56,0,0,4,0,65,14,42,3,8,5,2,5,230,9,0,3,0,4,0,,3,5,4,0,0,8,7,0,2,,2,9,0,4,0,0,0,1,2,0,54,0,0,0,0,3,0,52,10,0,0,0,0,0,0,3,0,0,0,0,53,18,0,0,0,21,0,,1,0,0,0,2,18,0,0,0,0,0,0,0,,0
2023-11-30 00:00:00+00:00,489,110,0,37,0,0,14,3,23,0,0,2,0,6,17,39,8,4,5,3,5,138,11,0,3,12,0,2,,10,0,1,0,10,1,1,0,6,,14,4,3,3,0,0,0,0,2,20,60,0,0,12,0,4,0,68,0,0,11,0,0,0,0,0,0,0,0,0,70,6,0,0,4,9,1,,0,0,0,0,0,5,0,0,0,2,0,0,0,,0
2023-12-01 00:00:00+00:00,490,64,0,66,0,0,13,11,35,0,0,1,0,0,10,23,1,2,18,5,1,188,12,1,5,0,1,6,,10,1,0,0,2,2,7,0,8,,7,3,0,5,0,3,1,1,0,25,182,0,0,0,0,7,0,36,0,0,3,0,0,0,0,0,0,0,0,0,57,4,7,0,8,6,2,,0,0,0,0,0,3,0,0,0,0,0,0,0,,0
2023-12-02 00:00:00+00:00,569,15,0,14,0,0,11,0,66,0,0,0,0,0,59,43,10,2,8,1,10,115,5,0,1,0,0,0,,3,0,4,0,0,2,0,0,0,,8,9,1,0,3,0,0,1,0,0,85,0,0,0,0,0,0,46,0,0,2,0,1,0,0,0,0,0,0,1,39,0,11,4,0,63,1,,0,0,0,5,0,3,0,0,0,0,0,0,0,,0
2023-12-03 00:00:00+00:00,352,35,0,27,0,0,32,8,30,0,4,1,0,2,4,21,2,3,8,3,3,153,6,0,1,0,1,5,,2,0,1,0,2,5,1,1,9,,12,10,1,3,4,0,0,3,0,0,41,0,0,0,0,8,0,44,0,0,2,1,0,0,0,0,0,0,0,2,65,4,0,9,20,32,0,,0,0,0,0,0,26,0,0,0,0,3,0,0,,0
2023-12-04 00:00:00+00:00,675,73,0,59,0,0,35,36,67,0,4,10,0,0,40,38,9,10,20,6,7,150,14,0,6,6,3,2,,10,0,4,0,7,6,8,1,29,,8,14,4,4,0,3,0,2,0,0,117,0,0,0,0,5,0,32,2,0,0,2,0,1,0,0,0,0,0,0,94,10,4,1,6,147,0,,0,0,0,0,2,100,0,0,1,0,4,0,0,,0
2023-12-05 00:00:00+00:00,315,38,0,42,0,0,19,26,46,0,5,4,0,0,29,32,21,13,12,7,7,155,21,0,1,0,0,2,,13,0,5,0,10,12,2,0,8,,11,11,1,3,1,5,2,6,1,4,64,0,0,0,0,13,0,48,2,0,0,0,0,0,0,0,0,1,0,0,36,8,4,3,0,65,0,,1,0,0,0,1,8,0,0,7,2,0,0,0,,0
2023-12-06 00:00:00+00:00,523,48,0,38,0,0,14,13,86,0,0,3,0,0,7,23,6,2,12,4,7,88,7,2,8,0,6,2,,6,2,0,0,2,6,5,4,10,,11,17,2,1,0,0,0,1,5,0,58,0,0,0,0,4,0,9,7,0,2,1,0,1,0,0,0,0,0,0,34,11,2,1,0,59,25,,0,0,0,0,1,8,0,0,9,3,1,0,0,,0
2023-12-07 00:00:00+00:00,2474,62,0,27,0,0,26,35,84,0,2,6,0,5,11,32,17,4,15,8,10,167,11,1,4,0,3,6,,0,4,6,0,3,5,2,0,5,,2,13,3,7,0,0,0,1,5,8,67,0,0,10,0,6,0,53,1,0,0,0,0,0,0,0,0,1,0,0,32,15,3,2,4,24,9,,1,3,0,0,0,6,0,0,11,2,0,0,0,,0
2023-12-08 00:00:00+00:00,662,62,0,97,0,0,52,19,57,0,1,10,0,0,18,42,18,8,18,6,7,146,6,0,7,0,2,3,,4,1,3,0,0,4,11,4,9,,15,9,1,13,0,1,0,24,3,8,58,0,2,0,0,12,0,22,0,0,0,2,0,0,0,0,0,1,0,0,43,2,0,0,0,12,6,,3,0,0,0,0,80,0,1,0,0,0,0,0,,0
2023-12-09 00:00:00+00:00,373,96,0,64,0,0,34,21,56,0,0,2,0,1,18,75,9,14,12,4,9,352,0,0,1,0,1,2,,13,0,5,0,2,4,9,3,8,,4,0,0,2,0,3,0,3,1,3,43,0,0,0,0,7,0,32,1,0,0,0,0,0,0,0,0,0,0,0,13,20,0,3,0,21,1,,4,0,0,5,0,1,0,1,3,1,1,0,0,,0
2023-12-10 00:00:00+00:00,196,53,0,42,0,0,32,13,26,0,0,5,0,0,7,27,5,19,4,2,0,114,8,0,2,0,0,5,,1,2,0,0,0,7,2,0,1,,6,4,0,5,0,9,0,2,0,4,35,0,0,0,0,1,0,12,0,0,1,3,0,0,0,0,0,0,0,5,8,4,0,1,2,9,0,,0,0,0,2,1,4,0,0,1,0,0,0,0,,0
2023-12-11 00:00:00+00:00,567,124,0,87,0,0,89,84,34,0,0,2,0,1,9,84,5,16,28,2,16,482,9,0,3,0,3,3,,4,1,5,0,2,17,21,9,1,,5,2,1,4,0,0,0,3,1,0,77,0,0,0,0,17,0,47,6,0,0,1,0,0,0,0,1,2,0,0,11,27,3,1,2,22,1,,1,0,0,0,0,6,1,0,2,0,4,4,0,,0
2023-12-12 00:00:00+00:00,343,44,0,38,0,0,39,70,65,0,0,2,0,0,6,23,5,5,21,4,5,219,9,0,3,3,0,0,,2,0,9,0,0,4,7,4,6,,10,5,3,0,0,3,1,1,0,0,64,0,0,14,0,4,0,22,0,0,0,0,0,2,0,0,0,0,0,1,17,22,1,5,2,22,7,,0,0,0,1,0,4,0,0,10,2,0,1,0,,0
2023-12-13 00:00:00+00:00,379,44,0,18,0,0,23,61,64,0,0,0,0,0,3,55,4,0,19,5,4,224,5,0,0,0,0,0,,7,3,13,0,1,1,23,3,0,,4,9,1,4,0,0,0,2,0,0,41,0,0,0,0,12,0,14,6,0,0,0,0,0,0,0,0,0,0,1,16,28,0,1,12,10,0,,0,0,0,0,2,2,0,2,0,2,2,0,0,,0
2023-12-14 00:00:00+00:00,427,47,0,81,0,0,23,49,49,0,0,8,0,0,1,20,13,0,11,7,1,180,19,0,3,0,1,1,,10,0,1,0,0,3,8,0,5,,3,2,3,9,0,0,0,3,0,6,44,0,0,0,0,12,0,18,1,0,0,0,0,3,0,1,0,0,0,0,11,6,1,1,8,16,2,,1,0,0,0,0,5,0,7,2,2,0,0,0,,0
2023-12-15 00:00:00+00:00,304,50,0,207,0,0,15,39,72,0,0,0,0,0,7,28,8,2,17,4,9,176,6,0,4,0,0,1,,4,0,4,0,0,4,4,1,0,,6,1,0,1,1,3,1,1,0,0,20,0,0,0,0,10,0,11,4,0,0,0,0,0,0,0,0,0,0,3,15,26,0,3,2,9,6,,0,0,0,0,0,1,2,0,0,1,0,0,0,,0
2023-12-16 00:00:00+00:00,257,25,0,52,0,0,8,83,30,0,0,2,0,0,8,12,1,8,8,5,3,45,1,0,2,0,0,0,,0,1,2,0,0,1,12,4,1,,8,2,1,1,0,1,0,1,0,0,46,0,0,0,0,1,0,11,0,0,0,0,0,0,0,4,0,0,1,0,7,6,0,0,19,4,10,,0,0,0,0,0,2,3,0,1,0,0,0,0,,0
2023-12-17 00:00:00+00:00,226,23,0,23,0,0,7,25,29,0,0,1,0,0,11,20,2,1,1,3,1,92,4,0,24,0,1,4,,5,3,1,0,0,1,6,0,5,,1,1,0,1,0,0,0,1,1,0,40,0,0,0,0,2,0,15,3,0,0,0,0,0,0,0,0,0,13,1,8,10,0,0,0,9,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0
2023-12-18 00:00:00+00:00,489,46,0,64,0,0,20,36,27,0,0,4,0,0,5,43,5,4,9,17,11,282,11,0,7,0,4,5,,1,2,1,0,2,2,3,0,3,,3,3,0,4,0,4,0,5,1,2,66,0,0,0,0,5,0,40,2,0,0,0,0,1,0,0,1,0,0,0,11,28,0,0,0,20,12,,0,0,0,0,1,2,0,0,0,4,0,0,0,,0
2023-12-19 00:00:00+00:00,302,27,0,51,0,0,20,80,28,0,0,2,0,0,13,24,3,3,8,13,5,202,5,0,8,0,1,5,,5,3,2,0,3,3,28,4,6,,1,6,2,7,4,2,2,1,1,0,31,0,0,0,0,7,0,42,1,0,0,0,0,0,0,3,0,1,4,1,5,8,4,5,9,9,8,,0,0,0,0,1,3,0,0,3,0,4,1,0,,0
2023-12-20 00:00:00+00:00,358,12,0,59,0,0,8,142,6,0,0,6,0,0,3,38,16,1,19,5,8,141,3,0,5,0,0,10,,2,0,2,0,0,0,42,0,0,,1,2,4,2,0,8,30,0,0,3,44,0,0,2,0,6,0,26,6,0,0,0,0,0,0,0,0,0,1,0,0,35,2,8,0,10,8,,3,0,0,0,0,5,8,0,0,1,0,0,0,,0
2023-12-21 00:00:00+00:00,458,29,0,63,0,0,19,155,60,0,0,6,0,0,7,16,20,4,10,7,10,91,11,0,4,0,0,9,,4,2,1,0,2,2,26,2,0,,5,3,1,7,3,7,10,1,0,4,41,0,0,3,0,16,0,12,4,0,0,0,0,0,0,0,0,1,0,0,7,4,0,8,2,16,3,,5,0,0,0,1,4,0,0,1,0,0,0,0,,5
2023-12-22 00:00:00+00:00,444,50,0,57,0,0,19,78,74,0,0,2,0,2,11,49,1,32,27,14,0,131,3,0,12,0,1,5,,8,0,7,0,0,2,64,0,2,,6,12,0,2,0,0,12,0,0,2,45,0,0,1,0,9,0,20,1,0,0,0,0,2,0,5,1,2,0,4,7,12,1,0,0,8,1,,1,0,0,0,1,3,0,3,0,0,0,0,0,,0
2023-12-23 00:00:00+00:00,287,24,0,49,0,0,15,115,52,0,0,2,0,0,5,63,5,21,3,5,1,41,2,0,7,0,4,2,,8,0,5,0,0,0,27,0,1,,3,1,0,1,0,17,2,1,0,0,27,0,0,3,0,1,0,16,3,0,0,0,0,0,0,1,0,2,0,4,8,8,3,3,10,21,5,,2,0,0,0,0,0,0,1,0,0,1,0,0,,0
2023-12-24 00:00:00+00:00,363,106,0,50,0,0,32,56,49,0,0,9,0,0,34,22,6,7,9,9,1,72,7,0,7,0,1,11,,9,2,0,0,8,5,98,1,0,,0,6,0,6,0,0,0,0,5,0,24,0,0,4,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,7,7,2,24,1,34,22,1,,0,0,0,0,0,1,0,1,0,0,0,0,0,,0
2023-12-25 00:00:00+00:00,252,47,0,74,0,0,24,51,96,0,0,4,0,1,17,25,7,3,10,2,7,54,4,1,9,0,5,7,,7,0,5,0,5,1,56,3,2,,1,3,2,3,0,5,5,0,1,0,24,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,18,0,8,35,9,,6,0,0,0,0,0,0,0,0,4,0,0,0,,0
2023-12-26 00:00:00+00:00,411,110,0,102,0,0,31,54,59,0,0,0,0,0,17,35,10,13,26,3,6,85,19,0,5,0,4,8,,0,0,7,0,0,2,44,2,4,,7,5,3,11,0,0,2,3,3,0,48,0,0,0,0,8,0,16,1,0,0,1,0,1,0,0,4,0,0,10,33,16,4,55,59,66,1,,4,0,0,1,0,1,0,0,3,2,0,0,0,,0
2023-12-27 00:00:00+00:00,495,87,0,75,0,0,49,25,141,0,0,5,0,1,8,41,4,13,19,6,3,83,0,0,10,0,0,4,,26,0,2,0,0,1,21,1,3,,1,13,2,13,0,9,1,0,1,0,61,0,0,16,0,3,0,28,3,0,0,0,0,0,0,0,0,0,0,5,14,18,6,14,10,44,6,,11,0,0,0,0,2,0,0,0,0,0,0,0,,0
2023-12-28 00:00:00+00:00,706,128,0,281,0,0,92,49,97,0,0,1,0,0,6,36,12,9,20,1,2,133,14,0,25,0,0,2,,11,0,1,0,1,1,45,4,14,,3,16,0,11,0,0,1,1,0,0,32,0,0,8,0,21,0,15,0,0,2,0,0,2,0,0,0,0,0,15,5,24,3,2,6,14,1,,6,0,0,0,0,4,3,0,3,0,0,0,0,,0
2023-12-29 00:00:00+00:00,478,106,0,81,0,0,38,30,104,0,0,2,0,0,10,43,2,7,8,4,2,69,11,0,30,7,4,4,,4,2,0,0,6,2,70,1,1,,18,2,3,6,0,0,0,1,0,3,19,0,0,6,0,3,0,17,2,0,0,0,0,0,0,3,0,0,2,3,9,2,4,16,13,34,2,,8,0,0,0,0,2,4,0,2,0,0,0,0,,0
2023-12-30 00:00:00+00:00,158,33,0,45,0,0,51,35,70,0,0,3,0,0,3,21,7,2,13,7,1,32,6,1,13,8,3,3,,9,0,0,0,1,3,39,2,6,,15,16,0,1,4,2,0,0,0,0,19,0,0,3,0,11,0,32,0,0,0,0,0,0,0,1,0,0,0,10,3,0,4,3,32,50,0,,4,0,0,0,0,8,4,0,0,0,0,0,0,,0
2023-12-31 00:00:00+00:00,226,32,0,59,0,0,87,25,40,0,0,1,0,1,6,20,9,4,8,2,7,38,4,2,8,0,6,0,,12,1,11,0,0,0,209,1,9,,14,5,1,6,0,0,1,0,2,0,19,0,0,7,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,5,21,0,,3,0,0,0,0,1,0,0,1,0,0,0,0,,0
2024-01-01 00:00:00+00:00,222,43,0,34,0,0,106,13,73,0,0,4,0,0,236,21,8,8,6,2,5,52,19,0,10,0,8,0,,6,0,13,0,0,4,452,1,2,,4,15,9,8,0,0,5,3,8,0,24,0,0,8,0,6,0,27,0,0,0,0,0,1,0,0,0,1,0,5,1,0,15,7,22,16,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,,0
2024-01-02 00:00:00+00:00,383,51,0,106,0,0,228,19,115,0,0,6,0,0,72,16,10,5,21,7,0,80,14,0,10,0,5,7,,12,0,3,0,0,1,48,0,1,,6,5,4,12,0,12,2,2,11,0,51,0,0,4,0,3,0,53,0,0,0,0,0,0,0,0,1,0,0,4,6,2,8,31,13,56,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,,2
2024-01-03 00:00:00+00:00,520,106,0,94,0,0,207,149,199,0,0,8,0,0,57,38,17,13,9,10,5,165,11,1,5,6,3,4,,14,1,5,0,8,15,64,0,8,,10,16,1,13,0,1,2,3,0,0,72,0,1,2,0,14,0,40,9,0,0,1,0,0,0,0,0,0,0,6,3,0,5,34,1,23,2,0,7,0,0,0,0,6,0,0,0,0,0,0,0,,2
2024-01-04 00:00:00+00:00,316,59,0,40,0,0,84,51,112,0,0,10,0,3,39,49,15,5,6,3,7,107,12,1,4,2,3,0,,13,1,6,0,1,5,58,1,14,,8,23,4,7,0,6,0,0,5,0,44,0,0,0,0,5,0,41,1,0,0,0,0,0,0,0,0,0,0,1,10,14,2,23,2,16,0,0,8,0,0,0,0,8,0,0,1,0,0,0,0,,0
2024-01-05 00:00:00+00:00,369,48,0,47,0,0,55,110,169,0,0,5,0,0,11,73,8,5,12,4,10,69,12,0,2,4,4,0,,15,1,4,0,0,3,31,0,12,,12,12,8,6,0,0,0,2,2,0,39,0,0,1,0,9,0,75,1,0,0,0,0,0,0,0,0,4,0,1,4,2,1,9,0,17,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,,0
2024-01-06 00:00:00+00:00,237,6,0,27,0,0,26,47,136,0,0,1,0,0,16,21,11,2,5,6,4,31,2,0,0,0,0,0,,7,5,0,0,4,0,24,1,6,,0,8,0,5,0,0,0,0,0,0,14,0,0,8,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,2,10,20,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,,0
2024-01-07 00:00:00+00:00,158,11,0,5,0,0,61,20,62,0,0,1,0,0,34,17,11,3,8,3,9,38,5,1,3,0,2,0,,5,1,0,0,1,3,12,1,3,,0,5,1,11,0,2,1,0,6,0,12,0,0,8,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,14,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0
2024-01-08 00:00:00+00:00,407,24,0,54,0,0,177,95,101,0,0,3,0,0,23,69,16,0,9,0,6,224,0,0,5,0,1,3,,11,0,6,0,2,0,17,0,6,,2,8,0,5,0,5,1,1,0,0,40,2,5,13,0,9,0,69,0,0,0,0,0,0,0,0,0,0,0,4,22,2,2,2,0,33,0,0,0,4,0,2,0,11,0,0,0,0,0,0,0,,0
2024-01-09 00:00:00+00:00,302,26,0,38,0,0,168,28,235,0,0,0,0,0,25,38,12,8,8,2,6,107,4,0,3,1,1,3,,11,1,4,0,0,1,12,6,2,,2,5,5,4,0,6,1,2,16,0,32,0,0,6,0,10,0,90,1,0,0,1,0,0,0,0,0,0,0,0,2,12,1,5,2,30,1,0,0,0,0,1,0,5,0,0,2,2,0,0,0,,0
2024-01-10 00:00:00+00:00,388,27,0,65,0,0,171,112,284,0,0,8,0,0,32,44,10,2,24,6,2,138,3,0,1,3,0,2,,17,0,0,0,0,2,6,2,13,,7,14,0,8,2,0,2,3,10,0,21,0,0,0,0,6,0,58,6,0,0,0,0,0,0,0,2,0,0,1,13,13,5,4,0,12,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,,0
2024-01-11 00:00:00+00:00,282,85,0,131,0,0,243,58,147,0,0,20,0,1,57,54,11,6,33,21,10,160,3,0,4,2,1,1,,28,4,3,0,0,3,15,0,28,,12,13,1,5,1,5,1,1,1,0,21,0,0,11,0,17,0,147,1,0,0,0,0,3,0,0,0,0,0,6,2,2,2,11,2,10,5,0,0,0,0,0,0,4,0,0,0,2,0,0,0,,0
2024-01-12 00:00:00+00:00,268,34,0,44,0,0,121,60,108,0,1,10,0,0,13,57,12,7,16,4,7,196,2,0,15,0,0,4,,27,1,1,0,1,1,19,1,5,,2,5,3,3,1,3,0,1,0,3,35,0,0,7,0,15,0,11,0,0,0,0,0,7,0,1,1,0,0,0,0,2,1,1,2,8,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,0
2024-01-13 00:00:00+00:00,113,21,0,11,0,0,76,33,83,0,0,7,0,0,13,42,11,6,11,3,1,45,1,0,2,0,1,1,,18,1,0,0,0,0,8,1,5,,5,8,1,5,0,0,1,0,0,0,13,0,1,3,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0
2024-01-14 00:00:00+00:00,353,15,0,19,0,0,108,37,82,0,1,5,0,6,27,23,2,0,6,2,0,65,1,0,2,0,0,0,,4,2,1,0,0,3,6,0,0,,0,2,0,2,0,0,0,0,0,0,56,0,0,20,0,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2024-01-15 00:00:00+00:00,397,34,0,22,0,0,87,23,68,0,0,6,0,3,27,45,0,2,3,2,3,58,7,0,3,2,1,1,,12,3,3,0,0,0,6,5,22,,1,9,1,3,0,4,0,1,4,0,14,0,1,20,0,70,0,25,0,0,0,0,0,0,0,1,0,0,0,1,5,10,1,0,18,4,12,0,1,0,0,0,0,10,0,0,5,0,0,0,0,,0
2024-01-16 00:00:00+00:00,199,46,0,82,0,0,50,64,49,0,0,18,0,2,8,47,8,0,10,7,1,114,2,3,1,3,0,0,,9,0,3,0,0,0,12,1,1,,1,10,0,7,0,0,0,0,0,9,44,0,0,27,0,3,0,8,1,0,0,0,0,0,0,0,0,0,0,1,11,2,2,5,6,0,2,0,0,0,0,0,0,39,0,0,5,0,1,0,0,,0
2024-01-17 00:00:00+00:00,424,39,0,24,0,0,39,19,81,0,0,12,0,0,5,38,12,2,1,1,2,95,0,0,2,1,3,1,,11,1,0,0,1,2,51,0,2,,0,4,0,1,0,0,0,0,3,0,44,0,0,12,0,6,0,17,6,0,0,0,0,0,0,0,0,0,0,0,7,8,5,5,0,4,1,0,1,0,0,0,0,3,0,0,6,2,0,0,0,,0
2024-01-18 00:00:00+00:00,511,26,0,29,29,0,55,17,51,0,0,6,0,0,5,62,10,1,18,26,0,79,2,0,6,10,0,0,,12,11,4,0,0,0,23,0,13,,0,3,1,2,0,0,0,0,0,0,36,0,0,11,0,4,0,13,0,0,0,0,0,0,0,0,0,0,3,0,17,24,5,6,0,8,4,0,1,0,0,0,0,13,0,0,0,0,0,0,0,,0
