datetime,chainlink_whale_transaction_volume_100k_usd_to_inf,uniswap_whale_transaction_volume_100k_usd_to_inf,dai_whale_transaction_volume_100k_usd_to_inf,aave_whale_transaction_volume_100k_usd_to_inf,ondo-finance_whale_transaction_volume_100k_usd_to_inf,ethena_whale_transaction_volume_100k_usd_to_inf,maker_whale_transaction_volume_100k_usd_to_inf,injective-protocol_whale_transaction_volume_100k_usd_to_inf,lido-dao_whale_transaction_volume_100k_usd_to_inf,raydium_whale_transaction_volume_100k_usd_to_inf,dexe_whale_transaction_volume_100k_usd_to_inf,pendle_whale_transaction_volume_100k_usd_to_inf,telcoin_whale_transaction_volume_100k_usd_to_inf,olympus_whale_transaction_volume_100k_usd_to_inf,1inch_whale_transaction_volume_100k_usd_to_inf,frax_whale_transaction_volume_100k_usd_to_inf,convex-finance_whale_transaction_volume_100k_usd_to_inf,0x_whale_transaction_volume_100k_usd_to_inf,frax-share_whale_transaction_volume_100k_usd_to_inf,stargate-finance_whale_transaction_volume_100k_usd_to_inf,yearn-finance_whale_transaction_volume_100k_usd_to_inf,crvusd_whale_transaction_volume_100k_usd_to_inf,sushi_whale_transaction_volume_100k_usd_to_inf,cow-protocol_whale_transaction_volume_100k_usd_to_inf,lcx_whale_transaction_volume_100k_usd_to_inf,band-protocol_whale_transaction_volume_100k_usd_to_inf,clearpool_whale_transaction_volume_100k_usd_to_inf,usual_whale_transaction_volume_100k_usd_to_inf,rocket-pool_whale_transaction_volume_100k_usd_to_inf,uma_whale_transaction_volume_100k_usd_to_inf,api3_whale_transaction_volume_100k_usd_to_inf,compound-ether_whale_transaction_volume_100k_usd_to_inf,spell-token_whale_transaction_volume_100k_usd_to_inf,orbs_whale_transaction_volume_100k_usd_to_inf,tellor_whale_transaction_volume_100k_usd_to_inf,marlin_whale_transaction_volume_100k_usd_to_inf,liquity_whale_transaction_volume_100k_usd_to_inf,pinlink_whale_transaction_volume_100k_usd_to_inf,numeraire_whale_transaction_volume_100k_usd_to_inf,ssv-network_whale_transaction_volume_100k_usd_to_inf,bancor_whale_transaction_volume_100k_usd_to_inf,balancer_whale_transaction_volume_100k_usd_to_inf,oraichain-token_whale_transaction_volume_100k_usd_to_inf,coin98_whale_transaction_volume_100k_usd_to_inf,dia-data_whale_transaction_volume_100k_usd_to_inf,tokenfi_whale_transaction_volume_100k_usd_to_inf,dodo_whale_transaction_volume_100k_usd_to_inf,magic-internet-money_whale_transaction_volume_100k_usd_to_inf,dydx_whale_transaction_volume_100k_usd_to_inf,kujira_whale_transaction_volume_100k_usd_to_inf,keep-network_whale_transaction_volume_100k_usd_to_inf,smardex_whale_transaction_volume_100k_usd_to_inf,messier_whale_transaction_volume_100k_usd_to_inf,hashflow_whale_transaction_volume_100k_usd_to_inf,renzo_whale_transaction_volume_100k_usd_to_inf,liquity-usd_whale_transaction_volume_100k_usd_to_inf,ampleforth_whale_transaction_volume_100k_usd_to_inf,wrapped-nxm_whale_transaction_volume_100k_usd_to_inf,whiteheart_whale_transaction_volume_100k_usd_to_inf,hegic_whale_transaction_volume_100k_usd_to_inf,insure_whale_transaction_volume_100k_usd_to_inf,compound-usd-coin_whale_transaction_volume_100k_usd_to_inf,paraswap_whale_transaction_volume_100k_usd_to_inf,orderly-network_whale_transaction_volume_100k_usd_to_inf,bella-protocol_whale_transaction_volume_100k_usd_to_inf,degate_whale_transaction_volume_100k_usd_to_inf,stafi_whale_transaction_volume_100k_usd_to_inf,unizen_whale_transaction_volume_100k_usd_to_inf,melon_whale_transaction_volume_100k_usd_to_inf,chainflip_whale_transaction_volume_100k_usd_to_inf,seth_whale_transaction_volume_100k_usd_to_inf,alchemix_whale_transaction_volume_100k_usd_to_inf,perpetual-protocol_whale_transaction_volume_100k_usd_to_inf,harvest-finance_whale_transaction_volume_100k_usd_to_inf,badger-dao_whale_transaction_volume_100k_usd_to_inf,stake-dao_whale_transaction_volume_100k_usd_to_inf,polkastarter_whale_transaction_volume_100k_usd_to_inf,synfutures_whale_transaction_volume_100k_usd_to_inf,lever_whale_transaction_volume_100k_usd_to_inf,quickswap_whale_transaction_volume_100k_usd_to_inf,ramp_whale_transaction_volume_100k_usd_to_inf,inverse-finance_whale_transaction_volume_100k_usd_to_inf,tokemak_whale_transaction_volume_100k_usd_to_inf,ribbon-finance_whale_transaction_volume_100k_usd_to_inf,cryptex-finance_whale_transaction_volume_100k_usd_to_inf,kryll_whale_transaction_volume_100k_usd_to_inf,orion-protocol_whale_transaction_volume_100k_usd_to_inf,aura-finance_whale_transaction_volume_100k_usd_to_inf,airswap_whale_transaction_volume_100k_usd_to_inf,trustswap_whale_transaction_volume_100k_usd_to_inf,morpho_whale_transaction_volume_100k_usd_to_inf,loopring_whale_transaction_volume_100k_usd_to_inf
2025-02-23 00:00:00+00:00,24179721.616733488,23306855.65346542,,61079653.99134307,33646613.62721719,24944800.740896747,62909956.96479761,0,5844515.218359745,0,18738304.25247024,12539287.324433248,0,0,0,24717233.026818164,1497334.0812666756,1103504.6628780807,937214.2372593742,846670.7277038629,0,15820124.07,0,0,0,0,0,2261305.365131523,0,198142.37944610635,496547.0826398609,0,503357.9086511418,0,100845.8894937682,0,783603.5760760038,618125.1749336694,663865.6342725884,0,0,0,0,0,0,0,0,0,145819.94820278403,0,0,0,0,0,0,104694.55095666615,0,0,0,0,0,,0,216382.01779725653,0,0,0,0,0,915561.3023181905,0,106737.5853233467,0,12495097.825343415,1535755.5212331826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4561009.416557363,770919.3878383064
2025-02-24 00:00:00+00:00,140608435.1600947,58270021.8,,151693802.05563828,75808631.29518156,10789458.114338525,12742136.159113294,744281.6303292376,36834005.25867028,0,0,5544254.419059233,0,0,2806668.954035185,70963495.63340536,4771192.307937786,414378.5766598199,0,363721.63461644854,0,22583538.227925733,1646566.6931436644,581233.6842834157,3325799.451483684,0,1280390.342750965,3187878.1257360317,0,550914.3547,474720.2356462987,0,1129361.164903697,0,523803.5382468592,0,1070235.8845149435,0,189986.29368470673,111421.26981947337,0,0,0,0,0,0,0,597260.0712857204,124821.34381694578,0,716791.6577711311,0,0,1357067.0702641401,0,300112.01849901833,127302.28254330494,0,0,0,0,,0,396598.1668123528,431278.1819217357,491529.78550832806,228735.08963795425,0,0,0,0,107942.64735057937,0,15414788.521140113,1320389.6919396082,0,0,0,253714.6363222629,0,0,735113.8173866473,0,0,0,525241.1129988944,0,0,0,0,6281154.611,104342.31778078423
2025-02-25 00:00:00+00:00,161656323.5306141,209290096.8004887,,125101912.02641067,92754140.82101673,106189048.40991051,42252286.44734945,467236.17110444343,52075445.353566594,0,31342978.248150013,9094517.911427917,0,0,29757560.836076617,32651439.33216862,1248163.9723244049,1417839.1010654236,109263.64297620415,0,0,39184360.07684981,392890.23255524057,81828391.55853005,944669.8883135614,0,1067599.042047999,6463506.424895194,0,217669.53855508892,1860226.5823163502,0,0,0,578279.2390398937,248930.1156841844,2150188.3091688273,0,889108.0407531611,381091.7401186396,0,0,0,0,788674.9203775403,0,0,2785916.1008699695,0,0,0,416595.95023418067,0,0,3419709.073907235,7779211.211947736,0,0,0,0,0,,209268.63868495479,19977874.18,0,0,201287.19129268965,0,0,1319566.1031624055,0,204202.33645942947,0,7185056.993607625,0,0,768256.7701713251,309719.20412975876,0,0,0,0,0,0,0,536892.4646303932,0,0,569377.1190393367,0,5566017.422588933,1058112.9454966357
2025-02-26 00:00:00+00:00,117089031.86871265,59910057.550555475,,88772798.68056004,86134604.48884551,20597528.935384404,67138081.27041543,0,22340778.70348133,0,21750615.789715182,11950638.517336307,0,0,1678513.4747055492,3974472.087012065,1051036.4434829797,0,807465.1658549736,872727.7121515676,1096284.881517184,13478329.422304573,2003677.0246211623,9751478.659,598594.1203488959,248304.18588781502,101118.2340466386,2262946.6751673915,0,704482.5568799757,332574.52578555193,0,771913.4500139772,112003.92806202415,0,0,12355590.227435172,0,459267.9714184237,0,0,0,0,0,0,0,0,2995570.5545157227,54206276.24544097,0,0,0,0,0,388780.0904523418,0,8426664.396286314,0,0,0,0,,0,149140.97795993692,0,0,203716.5566469872,0,0,0,110288.10683136561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176743.70871913125,0,0,0,5448278.222412811,102759.43583907456
2025-02-27 00:00:00+00:00,72071908.8,96308634.64195998,,32580758.176495783,79124373.13029534,23414705.282165367,49017873.66125183,375959.6445389354,5258296.852707884,0,0,6024740.912878465,0,0,4069515.4519065702,3581439.264895068,3190222.0375274825,141223.82207636719,0,251325.76351010613,0,16603629.300408164,1266073.6738142811,13313777.742437815,2445349.017994846,0,0,1623147.7605323747,0,101782.53503661464,0,0,199719.59608686212,0,793333.0854243983,325512.1919,1730965.2873607264,0,0,0,0,4322246.056159034,0,0,0,326047.77083884226,0,0,0,0,0,0,0,308467.15263180935,1527740.349,257994.70199126875,0,0,0,0,0,,0,523010.79373010795,0,0,203107.5438593009,0,0,373636.1103837401,572455.0248,0,0,0,0,0,249630.15632740327,0,0,0,0,0,0,0,0,0,0,0,0,0,11863214.22477573,224561.75096904807
2025-02-28 00:00:00+00:00,99102802.64807652,71191075.49063425,,88352038.78684387,33372326.427674487,36610520.072685644,81501005.37585822,544113.8268843071,18902289.904642873,0,7854911.333685938,14722888.273977714,0,0,7368108.385088931,7236565.489888198,982633.8905205386,787002.2155050708,2505043.4850546746,666700.7516306079,1809036.8898611763,41087290.70516809,3498379.0428031343,1362591.2450732884,1406601.7657984789,0,1637493.4795627373,3440478.649829114,0,801658.2270235653,292826.55941320804,0,978870.5329025697,470890.3106129798,0,0,1038240.4848105314,0,148114.64617481365,0,0,324959.21110503847,0,138281.97708667075,804128.1593255366,243364.3831697331,0,1972615.2534763399,562757.8097666269,0,0,0,0,213463.6721340392,3420696.259589307,3496727.971247723,0,0,0,0,0,,247610.159,1512551.3423417737,0,0,0,0,0,0,0,0,0,6845285.640114906,0,0,0,1641376.164111074,4339862.473901099,0,0,0,0,0,1017523.7652260188,327701.1415463549,0,0,0,0,17033318.370757226,404798.04284673784
2025-03-01 00:00:00+00:00,43111337.11669442,18126213.27818035,,23356626.389573082,60823084.449566744,2782818.1282158755,36112474.00209876,1670638.2265039354,6406123.252121237,0,0,4497213.873763543,0,0,1094539.9166101734,7885087.459531535,978901.9896507695,0,554019.8590114949,0,0,22132886.562963355,0,255242.46011354701,0,0,4793413.313531048,3222132.681003548,0,269813.52098897746,686759.2706872437,0,646184.4675141788,626480.5123226694,750344.7282638774,0,0,0,0,0,0,206047.2232,0,0,0,0,0,1998853.9780586893,0,0,0,0,0,112959.8151740224,1154220.9284578399,0,419156.18257495476,0,0,0,0,,0,295925.8133818596,0,0,202412.0751,0,0,0,0,0,0,7181612.094125149,0,0,529254.1394916455,546503.4392086873,2498397.783075645,0,0,486521.5921914972,0,0,0,0,0,0,0,0,5426343.314206718,104484.33395053675
2025-03-02 00:00:00+00:00,75905954.62503475,60590082.08052667,,62537189.28106848,135079499.80534965,10308417.484151613,64418461.50248317,128243.30307357905,10275088.689090729,0,2046944.862157384,2370138.563177916,0,0,2689043.1421257844,3865586.7397285798,859993.5893026235,140521.48451054408,562136.3184653468,712422.7930422275,236940.5136464755,15570342.904277831,1522820.719335128,8297134.419662683,0,0,536696.9249746146,3252278.545839741,0,433113.2349398243,0,0,200057.56308447922,0,417545.1458837222,293035.18959612673,215336.0966157464,569972.1587993468,0,114503.04694178296,0,1293560.5616065117,0,130276.67606128579,0,1113031.3131211326,0,0,0,0,0,0,0,0,761957.0565883034,5301566.925,0,0,0,0,0,,0,996907.0823196784,0,0,0,0,0,0,0,0,0,0,550356.8045540943,0,943311.1010441894,0,0,0,0,0,0,0,0,0,0,0,0,0,4822813.3015279835,0
2025-03-03 00:00:00+00:00,127406215.41484757,106053094.33884485,,59719783.652101405,163249254.89151475,681545180.6570935,105849769.7974099,1494848.7944249546,16642725.210773671,0,4543786.922870838,6962449.437084723,0,0,3521283.2424058034,4501632.179356312,1832448.0621475982,568501.6468963607,0,0,536916.6326069278,14551509.923204368,1889165.5817665407,1110395.8941598665,0,0,199843.32793541346,1775349.4742875018,0,609480.5494695295,0,0,196969.85478421918,0,1397985.8474706719,0,836618.7181457047,2960156.5847286717,488007.13450190076,0,456165.57286828425,0,0,0,0,0,0,0,369852.78857453936,0,0,0,0,164848.33844497253,0,807006.4565417229,669669.6127424368,0,0,0,0,,0,0,640241.1519557934,0,0,0,0,0,0,105485.0348039101,0,7407264.054789431,411451.63736649475,0,0,0,0,0,0,193581.3115679171,0,0,0,0,0,0,0,0,29792080.961132742,0
2025-03-04 00:00:00+00:00,97998436.74089366,70330670.07634011,,129466924.83811268,83177546.05,117355322.91413398,20996728.234333914,169725.33786616832,27675828.147150137,0,1933615.0213652374,6392634.793972573,0,0,1181029.6348395443,5091895.125906342,1185122.6410013593,397247.61895695876,101664.0626769655,10209847.27512712,0,15431075.775893873,1192868.7077870283,3237712.8297997736,1161507.7093265904,0,106282.96281671876,842256.7843260425,0,3088392.6056622276,939487.6233757648,0,901041.7781109107,0,140471.7349054676,246049.8134426504,176884.54148615449,526750.8205792266,1831136.7835582895,370531.68555604405,1268014.847246082,154150.54146109364,0,165252.98755058637,0,585835.8081838125,0,0,1964993.6129675354,0,679422.0408577555,351040.1625907966,0,271927.5449592517,9878074.933670368,3164860.0849571466,144388.05214239168,0,0,0,0,,0,586133.5176991319,0,0,0,0,3136504.914220526,695332.2777906783,0,0,0,6811388.218367333,2293168.978287568,0,979162.2837696121,210311.79588572597,0,0,0,774056.1184,0,448910.03968495596,0,0,0,0,128431.66182927157,0,3551293.9657431603,167016.9603490304
2025-03-05 00:00:00+00:00,122501324.6709814,56243384.54344724,,163295166.8792475,88986204.18100278,216558869.07699013,52738378.68801208,179556.60304065002,8711638.298786983,0,1523003.3085452516,6700876.437304025,0,0,0,6120073.302790432,2160725.092555893,728784.4441256195,0,0,0,16266556.84,116671.00724713002,15224784.932922795,210040.74877953876,0,1600479.5490061194,1355742.1713824477,0,0,199649.6856142653,0,1202978.8204381503,0,226051.01297915235,0,190379.31647882223,105992.20489093657,127917.9364175596,3099419.8,107915.25836104297,0,0,0,0,0,0,1099717.3248559386,374229.12176977494,0,0,0,0,0,1909798.2081257834,1433562.7960231558,12841254.258691534,0,0,0,0,,0,230199.69916517715,439903.71619566885,0,310304.74729807477,0,1589101.5022295886,1065185.6019342458,0,0,0,0,1832393.909247947,0,415881.1743879395,0,111797.42819340678,0,0,982342.1199885941,0,0,0,0,0,815038.1255009002,0,0,5735117.0437289355,0
2025-03-06 00:00:00+00:00,128154685.85670519,24679730.446475033,,119618847.35416968,97197001.80195022,267870160.90967274,13012436.905058572,912507.9148,19493996.16885146,0,1952919.3419573645,10443266.51953368,0,0,690892.7130693329,8047991.882674158,8493155.124061314,215480.7521925528,390429.40661345166,122913.60184309514,0,9880075.864860605,295037.9984173726,1359572.1139557622,185382.11351223895,0,2279603.1024692375,2262197.901006731,0,1648946.376060863,365736.2783230484,0,0,0,0,0,0,192657.73380260658,134672.4788014114,3873334.360774317,0,0,0,0,243091.82738823025,0,0,4373488.3868546225,0,0,0,0,0,622951.9252243352,11520273.77869593,0,141590.58789526392,0,0,0,0,,0,1195605.0430991347,0,0,2576197.366,0,0,752639.3801038867,331875.1696886977,0,0,0,0,0,0,2833856.888347691,0,0,0,0,0,595376.8304909135,0,0,0,0,0,0,1325157.9,0
2025-03-07 00:00:00+00:00,101254694.42289533,51242851.92768544,,148276485.09623718,124107667.28080368,52378994.285810485,4543801.79,0,24368709.602531597,0,0,5526037.110434134,0,0,527457.6503476342,16459175.845758349,252857.99646103304,124374.06405377011,0,315769.4664070015,899876.0576201972,24390576.58165099,1554912.9482241084,6281883.972605956,101637.2823365959,0,0,2746510.366917396,0,461094.9699605231,0,0,0,0,0,0,0,190515.6884733668,203486.94221592267,330263.35489894333,0,636231.2580217124,0,0,0,0,0,1809347.81,679881.3086888464,0,0,0,0,405313.07302595314,18684769.111516148,1552787.6236819238,0,0,0,0,0,,0,452625.5051123656,415639.90973520756,0,191753.0781286911,0,0,1558475.1021429321,0,102263.26339996554,1083804.235389275,0,552782.8613943502,0,266849.26204238477,0,0,0,0,384064.71925701445,0,0,0,0,0,0,0,0,325699.5921876789,132800.1875777597
2025-03-08 00:00:00+00:00,47884098.66639507,15573763.307295792,,67012015.33990479,46951864.954825394,18197031.676439475,2473165.9037605207,1025178.4898375766,10069148.729520714,0,0,686405.9077153356,0,0,493614.26317152224,27446751.330204125,834956.3231351355,0,0,729796.1439905617,0,19833641.70642265,715974.5211237494,222853.9258945552,225280.08693201127,0,0,2178339.525134104,0,260159.36773988543,366196.5260867183,0,0,0,0,0,0,485111.2883179947,110436.1356008304,0,560595.1680129363,0,0,0,0,0,0,633855.6383522509,0,0,0,0,0,0,4781532.352730212,0,758831.8918644367,0,0,0,0,,0,0,0,0,0,108125.45054070647,0,4297373.653482444,0,0,420866.67510196683,0,0,0,0,0,0,0,0,886663.9390849471,0,0,0,0,177243.75250829043,0,0,0,1444894.5847217904,0
2025-03-09 00:00:00+00:00,54501648.66809996,19922367.62928317,,51965200.16090215,73723161.00567967,16926591.22697224,18926582.544309434,460619.47180454055,20732419.826087218,0,224936.6393412057,1665539.5492676445,0,0,216497.0203453685,4971417.596894611,3966601.7641180083,128615.45060849293,0,316697.08110050735,0,15002177.057967387,5949665.509683379,0,755472.7874427834,0,0,1591189.5942139109,0,3196377.5136099155,360721.92112784076,0,674226.0986116659,0,0,0,842859.3451251569,191616.34019257894,0,0,0,0,0,0,0,0,0,1346798.9303953121,0,0,0,0,0,226342.9973884961,9765455.671388106,0,0,0,0,0,0,,0,0,0,0,196676.87916154298,107258.84749867042,0,0,200199.85575529427,0,0,3188201.036639248,336551.46971229115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7770607.129106765,386265.98051944684
2025-03-10 00:00:00+00:00,77826044.73053944,30445996.735567596,,116294718.16359463,45817052.83172293,83787874.76683146,14467011.534908757,434733.8513448847,23000444.695959095,0,0,5144994.045307807,0,0,1778472.6220096883,143615279.94380838,4268097.103061478,707154.8072946593,0,2004779.9382680985,456446.76713997393,102257963.70552303,3531719.3708519423,491754.3269931519,699304.4725766792,737641.5291484136,321731.5147,4784353.366174063,0,1131451.1519278535,809281.3425857193,0,305650.3498192889,0,0,0,768344.7872190791,300421.6087736019,123165.40309111429,595555.4394597092,819260.7459350803,3397166.3240950387,0,133650.3674076115,0,0,0,1854215.232478751,557634.1119618071,0,0,0,0,938896.5164366395,2480446.045006545,6015408.1697221575,739477.4075810242,0,0,0,0,,0,192719.97150278304,0,732967.5060966179,180256.9271677202,0,455571.6100469455,204590.79324747622,0,0,0,0,1952297.068202518,0,0,0,0,0,0,0,0,0,0,427483.29231312807,0,0,422122.6189916644,0,1578984.2566368352,1107405.848449238
2025-03-11 00:00:00+00:00,107519985.88062623,59857278.847306155,,87260366.25939679,52278493.29230488,97287117.08,7012319.022230198,2583858.1876833304,22044812.60308737,0,0,4219796.187919217,0,0,724203.8158,19462806.30500784,3208349.7328006015,233182.33742393885,688311.0838655868,441311.64394943125,0,16947257.065021224,1273017.396971826,0,551010.2474,367552.5140762972,106285.81168575138,392076.77373661735,0,1333126.4104224576,2023188.4402801485,0,577897.1441803048,0,0,251737.63095072107,1477578.6245525267,0,105221.17148923081,0,1655913.7653805374,0,0,0,0,0,0,599934.8785158568,364274.8769482688,0,0,0,0,2298538.2550270804,4885077.082946803,677625.5189894054,0,0,0,0,0,,0,0,0,0,485979.2856401609,0,0,393661.2544167458,0,0,0,2990615.2560963025,100440.3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463195.390344313,1024795.6337499734
2025-03-12 00:00:00+00:00,71757504.03075969,137586185.73864326,,188625395.00048414,55513404.671284825,27964759.906279065,5592035.606,0,21047521.684747465,0,685846.0319704065,7559108.686903515,0,0,635552.1193520069,32170077.956226874,712283.8185294032,0,0,1097021.4425215474,456058.3490514762,7371460.076711656,269843.3099,418945.8344496924,1424270.4787284287,0,2089391.6230880003,0,0,0,1632753.355736096,0,0,0,0,0,0,0,0,215034.24527723793,0,0,0,0,0,0,0,0,0,0,0,0,3776125.1682439456,921790.0706000257,200781.13326865048,898881.3980111516,4101393.4509599656,0,0,0,0,,0,0,0,0,109063.15745221406,0,0,0,0,0,0,0,1197198.107588651,0,0,0,0,0,0,0,0,0,0,0,0,116604.3119602343,0,0,3921745.211213851,373985.1096343876
2025-03-13 00:00:00+00:00,54743101.51004222,30410547.947662823,,156788300.24958897,84359534.70926645,29606659.009841383,11733186.386514792,969873.9860266945,14140259.490336366,0,0,3269875.927905092,0,0,714730.1853654063,46200033.02218266,4546660.530836679,216792.17767648416,138885.0370064744,861560.1194994786,304767.9045912323,4946343.587762119,0,1782125.5662225322,238694.8790821404,0,587509.8496057567,2392641.7463961625,0,113135.45494698321,360890.45520866435,0,632997.9915177005,0,606179.4452342187,0,550364.6446351646,0,224209.19656133666,726592.0322469181,0,0,0,0,243654.79942299874,0,0,1277985.6236660355,0,0,0,0,0,204448.40759638965,482129.0193522024,0,113178.98738794049,0,0,0,0,,0,0,0,0,829411.3990769542,0,370595.56288937386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3159584.9965550983,0
2025-03-14 00:00:00+00:00,1020190281.7028819,28896240.684744872,,87449850.44,83605180.69,25004722.342964742,5374050.772766517,2774759.182624995,4933775.705627852,0,0,15101608.38849776,0,0,0,5108630.803959671,5246685.717567834,0,2295236.5979168117,0,0,7262273.693,1310252.556269401,830637.7718313334,1138139.1137776976,0,1851545.7450905708,647862.2409123355,0,0,583098.1538938303,0,767397.0744843021,0,0,0,692047.1580818584,0,0,0,0,0,0,0,0,0,540990.9846,0,0,0,820795.2166807952,0,0,0,1365700.3647293395,1250918.4245159042,0,0,0,0,0,,0,159570.57547531888,0,0,0,0,0,0,1755895.310108403,0,0,0,208732.77118373552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597239.2343076784,0
2025-03-15 00:00:00+00:00,41089285.36771078,13522201.988774344,,38226014.68990944,30006106.60168461,13715213.745449638,8117275.001902095,1053038.2133810262,1019177.7691167683,0,0,946134.8907757313,0,0,208631.5659780708,2381110.084663865,1563723.2647100429,0,3882114.3130532834,752894.3727601847,0,1867317.8120074607,352639.43793360214,789795.3584744104,427436.64474601205,0,0,821896.6323853419,0,600765.1015942025,0,0,5234933.736932209,0,0,0,0,394325.6506830783,0,0,0,0,0,0,0,0,0,650124.8228460836,0,0,641668.8523915306,0,0,0,342531.2899791445,252384.57032141162,0,0,0,0,0,,0,0,0,0,0,0,0,0,553522.8177306431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3016743.689894272,0
2025-03-16 00:00:00+00:00,29451831.176969443,24754424.288366303,,42781372.86788345,58822017.75083359,10235954.102178058,8872450.239788804,0,2044744.719042826,0,0,539608.9098245212,0,0,0,2300393.1151349945,472898.2227023832,0,1366971.342581531,311173.4976,1539093.8879028624,4976735.224042612,0,375662.2242210211,278454.9796526749,0,366951.17891551397,698220.4665345973,0,183445.39061304842,0,0,3139696.3414509473,0,0,0,286332.22182584525,159679.71963232837,0,0,0,0,0,0,0,0,2074426.1326167975,0,0,0,0,0,0,0,1312294.5112477448,533771.6119496031,653721.0073281134,0,0,0,0,,0,0,0,0,0,218232.53656293912,0,0,0,0,0,3164743.8757980736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544618.6644096337,0
2025-03-17 00:00:00+00:00,31452886.426955838,28334045.405477162,,62846130.09977515,54555771.346061595,23398330.044951975,3732626.045631263,703154.3749330178,2425685.762552614,0,0,6275504.05,0,0,545473.0664239628,16201432.940423943,1863315.1427590558,294574.5304017192,0,0,825679.4787018198,5992461.995710602,2639068.2606029552,996607.2452570504,141893.7436,0,135854.49152453977,1009827.0918408256,0,1478992.2214978307,5892691.752271026,0,2540802.254922365,0,0,3483977.6783787324,0,0,6043335.078,0,141814.53796525585,0,0,0,0,0,0,662694.2342537442,2018985.2828464215,0,0,0,0,0,1489643.2120920129,799376.1104307941,298611.0026906271,0,0,0,0,,0,182216.86285867967,0,0,0,455586.8461888191,0,0,0,0,0,6598484.244665919,0,0,0,0,0,0,0,1115255.2448968436,0,0,0,0,0,0,0,0,3590126.609631166,0
2025-03-18 00:00:00+00:00,63872282.63291689,19892961.518879343,,85461576.83252859,65784569.60502867,24257029.766060214,13821524.76131386,19977784.706318915,3126145.231831412,0,0,11284511.73558301,0,0,510531.73867865745,1705168.9499313026,494275.5764177189,280898.50137595885,300577.33518489124,0,100943.99510984216,3666893.9509897013,436555.4164342546,2827139.155101467,497823.78095296875,0,262214.7199263742,8116690.262,0,3009418.5616845475,12777909.625683822,0,0,913610.9464654202,0,244701.03912282173,0,813240.3521755242,8386150.224052303,0,0,0,0,116102.76588237127,0,0,0,0,0,0,0,0,0,728834.3583566042,0,299704.9101295073,724502.3054269264,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,492966.5561782542,13043239.766136497,106284.02585782149,0,0,0,0,0,0,410432.65141334786,0,0,0,0,0,0,0,0,6907789.406335576,0
2025-03-19 00:00:00+00:00,122986954.13002768,87405960.43518274,,136908666.40064356,69077311.90269966,23896100.639425654,13486351.235142633,994619.1261289758,24979009.17157665,0,426155.9561568805,8060989.730264566,0,0,5853576.444433428,5280628.867,1636061.107,1660269.489,4526401.876231716,7247029.779480239,6507463.934506937,9384607.384,12934898.54,1035948.062821869,1091387.3392333095,1140865.1537328276,1983894.1552755241,3271870.190598659,0,1916587.8796402696,6529561.152865706,0,377025.6862365324,1908979.0431870252,10560623.227789544,10805368.632348925,1649829.9180291446,1152674.4663357255,6359460.693458922,13552393.854819229,1045949.429864171,1516958.8428029472,0,1900012.8588940839,376392.41079794127,560329.3817606235,205913.75631753256,0,17407152.847597048,0,0,0,0,0,860151.6246608765,2259467.0762749007,4307947.978124854,0,0,0,0,,0,902602.4839215339,0,0,304709.8685628559,0,498163.58723654505,1453164.8828965197,601652.0394893234,246053.27192325972,1671468.761929409,0,1741785.285523635,0,286545.3469743475,334714.85589683295,0,0,0,0,0,1831512.8350426992,0,0,0,0,0,0,13218719.798418542,3751255.576934191
2025-03-20 00:00:00+00:00,58348192.66863475,96791947.04003264,,65423266.63295063,68840883.29771368,14001979.646972269,6945682.224482222,263327.16833905585,19434137.268219773,0,0,5082712.347447127,0,0,146443.9209620799,12316855.698727066,1303163.624383807,462883.0225614885,632308.2443575123,528163.7308478061,0,101243186.27138095,1226111.6875198144,1014792.553883276,0,0,37818227.50616415,689088.3756381137,0,491775.7935705245,8762781.435432164,0,1593718.7748439596,0,1128268.0879893727,0,461237.8701,0,630311.6457825097,0,0,0,0,21746815.118796255,0,1036188.2175432126,0,0,0,0,0,471679.5808528666,0,568794.2236273701,320108.61229504034,0,212572.4204260354,0,0,0,0,,0,295209.7495257385,0,0,0,0,0,271914.3328830196,1151360.1971759566,0,108993.74726991917,3319266.1429345207,691488.1549,0,0,186898.48641530614,276065.7663563675,0,0,0,0,500882.3431617704,100420.43846625445,0,0,0,0,0,7754444.243165508,0
