datetime,chainlink_social_volume_total,hyperliquid_social_volume_total,uniswap_social_volume_total,aave_social_volume_total,ondo-finance_social_volume_total,ethereum-classic_social_volume_total,ethena_social_volume_total,maker_social_volume_total,injective-protocol_social_volume_total,lido-dao_social_volume_total,raydium_social_volume_total,dexe_social_volume_total,pyth-network_social_volume_total,pendle_social_volume_total,aerodrome-finance_social_volume_total,thorchain_social_volume_total,telcoin_social_volume_total,dydx-chain_social_volume_total,morpho_social_volume_total,just_social_volume_total,sun-token_social_volume_total,olympus_social_volume_total,1inch_social_volume_total,frax_social_volume_total,convex-finance_social_volume_total,ether-fi_social_volume_total,0x_social_volume_total,solayer_social_volume_total,frax-share_social_volume_total,stargate-finance_social_volume_total,yearn-finance_social_volume_total,babylon_social_volume_total,solana-swap_social_volume_total,osmosis_social_volume_total,crvusd_social_volume_total,orca_social_volume_total,sushi_social_volume_total,cow-protocol_social_volume_total,cetus-protocol_social_volume_total,loopring_social_volume_total,lcx_social_volume_total,band-protocol_social_volume_total,zebec-network_social_volume_total,clearpool_social_volume_total,usual_social_volume_total,rocket-pool_social_volume_total,vvs-finance_social_volume_total,uma_social_volume_total,venus_social_volume_total,moonwell-artemis_social_volume_total,api3_social_volume_total,velo_social_volume_total,compound-ether_social_volume_total,spell-token_social_volume_total,orbs_social_volume_total,tellor_social_volume_total,marlin_social_volume_total,liquity_social_volume_total,pinlink_social_volume_total,numeraire_social_volume_total,bonfida_social_volume_total,ssv-network_social_volume_total,bancor_social_volume_total,balancer_social_volume_total,oraichain-token_social_volume_total,coin98_social_volume_total,dia-data_social_volume_total,tokenfi_social_volume_total,dodo_social_volume_total,magic-internet-money_social_volume_total,dydx_social_volume_total,kujira_social_volume_total,keep-network_social_volume_total,smardex_social_volume_total,messier_social_volume_total,hashflow_social_volume_total,renzo_social_volume_total,strike_social_volume_total,acala_social_volume_total,liquity-usd_social_volume_total,parcl_social_volume_total,ampleforth_social_volume_total,wrapped-nxm_social_volume_total,whiteheart_social_volume_total,minswap_social_volume_total,hegic_social_volume_total,insure_social_volume_total,derive_social_volume_total,suilend_social_volume_total,saucerswap_social_volume_total,tao-bot_social_volume_total,alpaca-finance_social_volume_total,bluefin_social_volume_total,compound-usd-coin_social_volume_total,paraswap_social_volume_total,orderly-network_social_volume_total,bella-protocol_social_volume_total,degate_social_volume_total,stafi_social_volume_total,unizen_social_volume_total,melon_social_volume_total,chainflip_social_volume_total,seth_social_volume_total,alchemix_social_volume_total,wanchain_social_volume_total,perpetual-protocol_social_volume_total,harvest-finance_social_volume_total,step-finance_social_volume_total,badger-dao_social_volume_total,stake-dao_social_volume_total,polkastarter_social_volume_total,synfutures_social_volume_total,lever_social_volume_total,mango-markets_social_volume_total,vertex-protocol_social_volume_total,adshares_social_volume_total,quickswap_social_volume_total,dolomite_social_volume_total,ramp_social_volume_total,inverse-finance_social_volume_total,beefy-finance_social_volume_total,tokemak_social_volume_total,ribbon-finance_social_volume_total,tranchess_social_volume_total,cryptex-finance_social_volume_total,odos_social_volume_total,kryll_social_volume_total,hatom_social_volume_total,ellipsis_social_volume_total,orion-protocol_social_volume_total,aura-finance_social_volume_total,hydranet_social_volume_total,evervalue-coin_social_volume_total,airswap_social_volume_total,trustswap_social_volume_total
2023-07-16 00:00:00+00:00,170.0,,61.0,14.0,,280.0,,52.0,41.0,11.0,5.0,0.0,,6.0,0.0,16.0,28.0,,,1.0,0.0,0.0,23.0,13.0,1.0,,5.0,,3.0,1.0,2.0,,,14.0,9.0,,9.0,14.0,,29.0,18.0,24.0,,0.0,,5.0,0.0,17.0,3.0,,3.0,0.0,0.0,12.0,0.0,1.0,2.0,4.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,28.0,0.0,1.0,14.0,0.0,,14.0,2.0,0.0,4.0,0.0,56.0,5.0,6.0,,2.0,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,3.0,,1.0,3.0,2.0,5.0,2.0,39.0,0.0,0.0,6.0,5.0,46.0,3.0,2.0,0.0,0.0,,2.0,0.0,,31.0,102.0,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,13.0,1.0,2.0,,,0.0,0.0
2023-07-17 00:00:00+00:00,357.0,,74.0,50.0,,332.0,,51.0,44.0,16.0,9.0,0.0,,2.0,0.0,33.0,10.0,,,1.0,0.0,0.0,99.0,21.0,0.0,,30.0,,2.0,1.0,6.0,,,1.0,6.0,,46.0,15.0,,45.0,4.0,33.0,,1.0,,16.0,0.0,30.0,4.0,,1.0,7.0,0.0,14.0,0.0,0.0,12.0,6.0,,1.0,0.0,0.0,10.0,3.0,0.0,1.0,24.0,0.0,12.0,5.0,17.0,,16.0,1.0,0.0,2.0,0.0,51.0,5.0,26.0,,1.0,0.0,0.0,,0.0,1.0,,,,,4.0,,0.0,0.0,,10.0,1.0,0.0,3.0,4.0,53.0,0.0,0.0,22.0,9.0,50.0,3.0,1.0,0.0,1.0,,4.0,0.0,,46.0,117.0,,16.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,27.0,0.0,0.0,,,2.0,2.0
2023-07-18 00:00:00+00:00,352.0,,95.0,17.0,,387.0,,31.0,31.0,3.0,2.0,2.0,,5.0,0.0,31.0,10.0,,,0.0,0.0,3.0,43.0,17.0,2.0,,12.0,,4.0,0.0,7.0,,,11.0,1.0,,57.0,7.0,,59.0,5.0,17.0,,0.0,,11.0,1.0,30.0,5.0,,3.0,3.0,1.0,12.0,4.0,0.0,4.0,2.0,,0.0,0.0,0.0,9.0,3.0,1.0,0.0,11.0,0.0,0.0,12.0,3.0,,19.0,3.0,0.0,1.0,2.0,42.0,2.0,6.0,,5.0,0.0,0.0,,0.0,4.0,,,,,3.0,,0.0,2.0,,2.0,3.0,0.0,2.0,3.0,51.0,2.0,1.0,21.0,3.0,83.0,2.0,3.0,0.0,0.0,,0.0,0.0,,35.0,175.0,,28.0,2.0,5.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,1.0,,,2.0,0.0
2023-07-19 00:00:00+00:00,235.0,,76.0,19.0,,416.0,,53.0,31.0,13.0,18.0,0.0,,5.0,0.0,10.0,8.0,,,3.0,0.0,1.0,28.0,16.0,9.0,,11.0,,0.0,0.0,2.0,,,9.0,12.0,,55.0,10.0,,54.0,18.0,11.0,,2.0,,18.0,4.0,26.0,9.0,,0.0,5.0,0.0,12.0,5.0,0.0,15.0,3.0,,1.0,0.0,1.0,13.0,1.0,4.0,0.0,22.0,0.0,1.0,15.0,11.0,,28.0,4.0,2.0,1.0,0.0,34.0,2.0,2.0,,0.0,0.0,0.0,,0.0,2.0,,,,,3.0,,0.0,0.0,,1.0,5.0,0.0,5.0,4.0,53.0,2.0,2.0,22.0,5.0,128.0,1.0,6.0,5.0,0.0,,2.0,1.0,,44.0,202.0,,27.0,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,,19.0,4.0,0.0,,,0.0,0.0
2023-07-20 00:00:00+00:00,432.0,,61.0,11.0,,416.0,,42.0,39.0,4.0,9.0,0.0,,3.0,0.0,13.0,5.0,,,2.0,1.0,1.0,6.0,12.0,4.0,,5.0,,4.0,0.0,1.0,,,4.0,11.0,,34.0,14.0,,97.0,8.0,49.0,,0.0,,6.0,0.0,31.0,4.0,,5.0,0.0,0.0,11.0,0.0,5.0,9.0,2.0,,1.0,2.0,0.0,29.0,3.0,0.0,0.0,39.0,0.0,0.0,6.0,6.0,,20.0,7.0,1.0,0.0,0.0,53.0,16.0,0.0,,2.0,0.0,0.0,,0.0,2.0,,,,,1.0,,0.0,0.0,,0.0,1.0,4.0,8.0,3.0,68.0,1.0,0.0,26.0,7.0,81.0,3.0,3.0,2.0,1.0,,4.0,0.0,,36.0,174.0,,27.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,11.0,0.0,2.0,,,0.0,0.0
2023-07-21 00:00:00+00:00,357.0,,70.0,8.0,,332.0,,60.0,38.0,3.0,24.0,0.0,,4.0,0.0,10.0,7.0,,,0.0,0.0,3.0,6.0,12.0,3.0,,2.0,,3.0,0.0,2.0,,,16.0,19.0,,25.0,9.0,,40.0,6.0,26.0,,0.0,,37.0,2.0,23.0,6.0,,5.0,0.0,0.0,14.0,0.0,0.0,19.0,5.0,,0.0,1.0,0.0,12.0,1.0,3.0,0.0,25.0,0.0,3.0,19.0,12.0,,26.0,1.0,0.0,1.0,0.0,29.0,14.0,1.0,,1.0,1.0,0.0,,0.0,4.0,,,,,1.0,,0.0,1.0,,1.0,0.0,1.0,6.0,3.0,51.0,1.0,3.0,9.0,3.0,69.0,0.0,1.0,2.0,0.0,,1.0,1.0,,116.0,165.0,,31.0,0.0,2.0,1.0,1.0,1.0,1.0,,0.0,,5.0,0.0,5.0,,,1.0,0.0
2023-07-22 00:00:00+00:00,225.0,,72.0,16.0,,355.0,,30.0,29.0,2.0,3.0,0.0,,4.0,0.0,4.0,6.0,,,2.0,0.0,3.0,7.0,10.0,2.0,,4.0,,1.0,1.0,3.0,,,9.0,14.0,,24.0,2.0,,40.0,4.0,12.0,,0.0,,11.0,3.0,30.0,2.0,,0.0,1.0,0.0,9.0,1.0,3.0,14.0,1.0,,0.0,0.0,1.0,10.0,2.0,1.0,0.0,17.0,0.0,1.0,9.0,0.0,,21.0,4.0,1.0,0.0,1.0,35.0,2.0,1.0,,0.0,0.0,0.0,,0.0,1.0,,,,,0.0,,0.0,2.0,,1.0,2.0,0.0,1.0,4.0,27.0,0.0,2.0,11.0,2.0,63.0,5.0,2.0,3.0,1.0,,0.0,0.0,,38.0,137.0,,14.0,0.0,0.0,1.0,0.0,0.0,2.0,,1.0,,2.0,0.0,1.0,,,0.0,0.0
2023-07-23 00:00:00+00:00,185.0,,62.0,10.0,,319.0,,34.0,21.0,6.0,6.0,0.0,,13.0,0.0,10.0,8.0,,,1.0,0.0,2.0,4.0,7.0,5.0,,2.0,,2.0,0.0,1.0,,,6.0,6.0,,27.0,9.0,,37.0,4.0,22.0,,1.0,,10.0,0.0,13.0,2.0,,1.0,2.0,0.0,10.0,1.0,0.0,7.0,2.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,27.0,0.0,0.0,6.0,2.0,,19.0,3.0,0.0,0.0,0.0,24.0,2.0,1.0,,0.0,0.0,0.0,,0.0,2.0,,,,,0.0,,0.0,0.0,,1.0,1.0,0.0,1.0,4.0,35.0,3.0,1.0,7.0,1.0,67.0,3.0,0.0,5.0,0.0,,1.0,0.0,,38.0,131.0,,9.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,2.0,0.0,2.0,,,0.0,0.0
2023-07-24 00:00:00+00:00,193.0,,67.0,12.0,,320.0,,38.0,27.0,1.0,9.0,0.0,,2.0,0.0,12.0,7.0,,,2.0,0.0,2.0,4.0,19.0,9.0,,0.0,,6.0,2.0,4.0,,,4.0,4.0,,30.0,10.0,,46.0,10.0,16.0,,0.0,,5.0,0.0,17.0,2.0,,2.0,2.0,0.0,15.0,24.0,0.0,5.0,1.0,,13.0,0.0,0.0,15.0,5.0,1.0,0.0,15.0,0.0,0.0,7.0,6.0,,24.0,6.0,0.0,0.0,0.0,53.0,1.0,0.0,,0.0,0.0,0.0,,0.0,1.0,,,,,1.0,,0.0,0.0,,1.0,0.0,1.0,1.0,9.0,38.0,3.0,3.0,15.0,4.0,66.0,3.0,0.0,2.0,1.0,,0.0,0.0,,36.0,142.0,,16.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,5.0,0.0,0.0,,,0.0,0.0
2023-07-25 00:00:00+00:00,184.0,,66.0,5.0,,334.0,,52.0,20.0,9.0,8.0,0.0,,5.0,0.0,13.0,9.0,,,3.0,0.0,4.0,3.0,22.0,6.0,,1.0,,4.0,2.0,3.0,,,7.0,3.0,,34.0,16.0,,32.0,4.0,12.0,,0.0,,11.0,1.0,32.0,4.0,,0.0,2.0,0.0,8.0,10.0,0.0,14.0,4.0,,1.0,0.0,0.0,23.0,8.0,1.0,1.0,19.0,0.0,0.0,12.0,6.0,,12.0,2.0,0.0,0.0,0.0,41.0,11.0,2.0,,3.0,0.0,0.0,,0.0,0.0,,,,,3.0,,2.0,0.0,,0.0,3.0,0.0,7.0,5.0,44.0,2.0,0.0,27.0,4.0,69.0,4.0,1.0,2.0,0.0,,3.0,1.0,,21.0,175.0,,13.0,0.0,2.0,0.0,1.0,0.0,0.0,,0.0,,11.0,1.0,2.0,,,0.0,0.0
2023-07-26 00:00:00+00:00,151.0,,39.0,5.0,,288.0,,49.0,24.0,5.0,5.0,0.0,,5.0,0.0,27.0,13.0,,,0.0,0.0,2.0,8.0,10.0,11.0,,0.0,,7.0,0.0,2.0,,,13.0,2.0,,22.0,15.0,,58.0,1.0,20.0,,0.0,,8.0,0.0,28.0,4.0,,0.0,2.0,1.0,14.0,14.0,2.0,13.0,3.0,,2.0,0.0,1.0,14.0,10.0,2.0,1.0,22.0,0.0,0.0,14.0,1.0,,14.0,1.0,0.0,0.0,0.0,37.0,0.0,1.0,,3.0,0.0,0.0,,0.0,3.0,,,,,1.0,,0.0,0.0,,0.0,2.0,0.0,4.0,1.0,44.0,0.0,0.0,19.0,9.0,63.0,4.0,1.0,2.0,0.0,,1.0,0.0,,41.0,146.0,,26.0,0.0,3.0,2.0,1.0,0.0,0.0,,0.0,,7.0,0.0,1.0,,,2.0,0.0
2023-07-27 00:00:00+00:00,200.0,,68.0,20.0,,301.0,,58.0,27.0,4.0,5.0,0.0,,7.0,0.0,19.0,7.0,,,0.0,0.0,3.0,7.0,7.0,15.0,,1.0,,1.0,4.0,2.0,,,14.0,8.0,,25.0,8.0,,28.0,1.0,9.0,,1.0,,4.0,1.0,28.0,5.0,,0.0,3.0,0.0,9.0,9.0,3.0,7.0,5.0,,1.0,0.0,1.0,6.0,4.0,0.0,0.0,25.0,0.0,1.0,9.0,5.0,,23.0,4.0,0.0,0.0,0.0,43.0,2.0,1.0,,3.0,0.0,0.0,,1.0,3.0,,,,,1.0,,0.0,0.0,,4.0,3.0,0.0,4.0,6.0,35.0,0.0,0.0,19.0,1.0,56.0,1.0,1.0,2.0,0.0,,2.0,0.0,,47.0,142.0,,23.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,10.0,0.0,0.0,,,0.0,0.0
2023-07-28 00:00:00+00:00,197.0,,62.0,9.0,,337.0,,50.0,26.0,5.0,2.0,1.0,,8.0,0.0,20.0,3.0,,,2.0,0.0,5.0,5.0,11.0,12.0,,3.0,,7.0,1.0,3.0,,,8.0,12.0,,7.0,13.0,,24.0,0.0,17.0,,0.0,,5.0,1.0,44.0,5.0,,2.0,6.0,0.0,13.0,14.0,0.0,15.0,2.0,,0.0,0.0,0.0,3.0,3.0,1.0,0.0,22.0,0.0,0.0,8.0,3.0,,20.0,2.0,0.0,1.0,0.0,42.0,2.0,0.0,,1.0,0.0,0.0,,0.0,3.0,,,,,1.0,,0.0,3.0,,3.0,4.0,1.0,7.0,4.0,36.0,2.0,0.0,31.0,2.0,62.0,2.0,3.0,1.0,0.0,,7.0,0.0,,37.0,149.0,,20.0,0.0,0.0,2.0,1.0,0.0,0.0,,0.0,,10.0,0.0,2.0,,,2.0,0.0
2023-07-29 00:00:00+00:00,159.0,,65.0,9.0,,266.0,,46.0,10.0,4.0,3.0,3.0,,4.0,0.0,18.0,9.0,,,5.0,0.0,3.0,10.0,22.0,3.0,,1.0,,7.0,0.0,2.0,,,13.0,11.0,,13.0,10.0,,28.0,1.0,8.0,,0.0,,3.0,0.0,32.0,7.0,,1.0,0.0,0.0,6.0,6.0,2.0,17.0,1.0,,3.0,0.0,1.0,5.0,2.0,2.0,0.0,13.0,0.0,0.0,7.0,8.0,,22.0,1.0,0.0,2.0,0.0,29.0,2.0,1.0,,5.0,0.0,0.0,,0.0,0.0,,,,,1.0,,0.0,0.0,,3.0,1.0,0.0,3.0,2.0,30.0,1.0,0.0,10.0,1.0,73.0,1.0,1.0,1.0,0.0,,0.0,0.0,,32.0,125.0,,14.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,,1.0,1.0,4.0,,,0.0,0.0
2023-07-30 00:00:00+00:00,143.0,,55.0,24.0,,269.0,,46.0,9.0,5.0,4.0,0.0,,4.0,1.0,9.0,6.0,,,1.0,0.0,1.0,4.0,33.0,12.0,,1.0,,10.0,1.0,1.0,,,5.0,13.0,,12.0,7.0,,22.0,2.0,9.0,,0.0,,13.0,0.0,13.0,2.0,,0.0,3.0,0.0,11.0,3.0,1.0,3.0,3.0,,0.0,0.0,0.0,4.0,6.0,2.0,1.0,15.0,0.0,0.0,9.0,9.0,,13.0,6.0,0.0,1.0,0.0,28.0,1.0,2.0,,1.0,0.0,0.0,,0.0,2.0,,,,,0.0,,0.0,2.0,,0.0,1.0,0.0,2.0,3.0,19.0,3.0,16.0,9.0,1.0,61.0,0.0,0.0,2.0,0.0,,4.0,0.0,,36.0,135.0,,28.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,4.0,1.0,1.0,,,1.0,0.0
2023-07-31 00:00:00+00:00,194.0,,63.0,60.0,,332.0,,55.0,21.0,11.0,3.0,0.0,,4.0,0.0,11.0,3.0,,,0.0,0.0,3.0,5.0,46.0,11.0,,3.0,,5.0,2.0,3.0,,,3.0,34.0,,19.0,5.0,,87.0,0.0,17.0,,2.0,,2.0,0.0,24.0,2.0,,0.0,7.0,0.0,14.0,3.0,1.0,12.0,3.0,,0.0,0.0,1.0,6.0,3.0,2.0,0.0,18.0,0.0,0.0,3.0,9.0,,25.0,3.0,1.0,1.0,0.0,25.0,7.0,2.0,,4.0,1.0,0.0,,0.0,1.0,,,,,2.0,,0.0,1.0,,2.0,2.0,0.0,2.0,5.0,50.0,2.0,19.0,16.0,6.0,49.0,2.0,0.0,1.0,0.0,,4.0,0.0,,38.0,142.0,,15.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,,7.0,0.0,7.0,,,2.0,0.0
2023-08-01 00:00:00+00:00,138.0,,73.0,85.0,,312.0,,65.0,11.0,6.0,4.0,0.0,,5.0,0.0,5.0,5.0,,,1.0,0.0,2.0,9.0,125.0,14.0,,4.0,,35.0,8.0,2.0,,,6.0,22.0,,18.0,9.0,,166.0,7.0,13.0,,1.0,,9.0,0.0,23.0,2.0,,1.0,2.0,0.0,11.0,3.0,0.0,6.0,3.0,,0.0,0.0,0.0,5.0,7.0,1.0,0.0,33.0,0.0,1.0,11.0,17.0,,20.0,2.0,0.0,3.0,0.0,34.0,1.0,0.0,,2.0,0.0,0.0,,0.0,2.0,,,,,11.0,,0.0,1.0,,3.0,1.0,2.0,3.0,6.0,46.0,1.0,1.0,20.0,4.0,59.0,3.0,5.0,1.0,0.0,,0.0,0.0,,30.0,134.0,,19.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,14.0,2.0,1.0,,,3.0,0.0
2023-08-02 00:00:00+00:00,103.0,,150.0,28.0,,317.0,,49.0,17.0,3.0,5.0,0.0,,2.0,0.0,9.0,13.0,,,0.0,0.0,2.0,9.0,44.0,6.0,,4.0,,29.0,4.0,2.0,,,8.0,7.0,,20.0,11.0,,47.0,3.0,14.0,,1.0,,2.0,0.0,28.0,5.0,,0.0,1.0,1.0,11.0,4.0,0.0,12.0,3.0,,2.0,0.0,2.0,16.0,10.0,1.0,2.0,28.0,0.0,0.0,21.0,6.0,,19.0,5.0,0.0,1.0,0.0,36.0,3.0,1.0,,2.0,1.0,0.0,,0.0,2.0,,,,,1.0,,0.0,0.0,,0.0,1.0,1.0,12.0,1.0,39.0,3.0,1.0,29.0,8.0,72.0,0.0,3.0,3.0,0.0,,5.0,1.0,,32.0,139.0,,8.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,12.0,0.0,1.0,,,2.0,0.0
2023-08-03 00:00:00+00:00,159.0,,82.0,42.0,,303.0,,54.0,19.0,7.0,8.0,0.0,,3.0,0.0,20.0,16.0,,,0.0,0.0,1.0,7.0,27.0,4.0,,2.0,,7.0,3.0,2.0,,,18.0,13.0,,26.0,7.0,,48.0,3.0,11.0,,0.0,,7.0,1.0,26.0,6.0,,0.0,3.0,0.0,17.0,4.0,0.0,5.0,0.0,,0.0,0.0,0.0,9.0,3.0,0.0,5.0,16.0,0.0,1.0,10.0,8.0,,20.0,8.0,2.0,1.0,0.0,37.0,2.0,0.0,,6.0,0.0,0.0,,0.0,4.0,,,,,1.0,,0.0,0.0,,2.0,0.0,0.0,1.0,5.0,35.0,3.0,6.0,31.0,9.0,71.0,4.0,2.0,0.0,0.0,,0.0,0.0,,57.0,145.0,,6.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,,22.0,0.0,1.0,,,0.0,0.0
2023-08-04 00:00:00+00:00,216.0,,50.0,20.0,,284.0,,40.0,26.0,8.0,1.0,0.0,,7.0,0.0,23.0,7.0,,,1.0,0.0,4.0,3.0,38.0,12.0,,5.0,,16.0,9.0,6.0,,,8.0,5.0,,11.0,15.0,,55.0,10.0,13.0,,1.0,,3.0,2.0,38.0,3.0,,1.0,2.0,0.0,11.0,6.0,0.0,15.0,5.0,,0.0,0.0,0.0,31.0,4.0,2.0,2.0,12.0,0.0,1.0,4.0,2.0,,24.0,4.0,0.0,2.0,1.0,36.0,1.0,1.0,,2.0,0.0,0.0,,1.0,3.0,,,,,1.0,,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,35.0,0.0,29.0,18.0,10.0,83.0,5.0,0.0,1.0,0.0,,2.0,0.0,,69.0,138.0,,13.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,11.0,0.0,0.0,,,0.0,0.0
2023-08-05 00:00:00+00:00,290.0,,49.0,14.0,,263.0,,26.0,24.0,5.0,3.0,0.0,,2.0,0.0,9.0,4.0,,,2.0,0.0,0.0,2.0,16.0,4.0,,2.0,,15.0,5.0,4.0,,,23.0,4.0,,16.0,6.0,,21.0,0.0,15.0,,0.0,,1.0,0.0,14.0,1.0,,0.0,1.0,0.0,9.0,1.0,0.0,3.0,1.0,,0.0,1.0,0.0,45.0,6.0,2.0,1.0,16.0,0.0,1.0,5.0,9.0,,35.0,4.0,0.0,0.0,3.0,19.0,3.0,1.0,,2.0,0.0,0.0,,0.0,1.0,,,,,4.0,,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,28.0,1.0,20.0,18.0,7.0,51.0,2.0,1.0,0.0,0.0,,2.0,0.0,,31.0,113.0,,13.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,1.0,2.0,,,1.0,0.0
2023-08-06 00:00:00+00:00,390.0,,49.0,5.0,,345.0,,36.0,19.0,3.0,2.0,0.0,,1.0,1.0,11.0,4.0,,,0.0,0.0,1.0,4.0,10.0,1.0,,0.0,,15.0,1.0,1.0,,,14.0,8.0,,13.0,13.0,,20.0,0.0,12.0,,0.0,,3.0,1.0,13.0,1.0,,29.0,0.0,0.0,7.0,1.0,1.0,4.0,0.0,,0.0,1.0,0.0,80.0,4.0,4.0,0.0,30.0,0.0,2.0,4.0,4.0,,64.0,2.0,0.0,0.0,0.0,36.0,2.0,0.0,,0.0,3.0,0.0,,0.0,2.0,,,,,1.0,,0.0,0.0,,2.0,0.0,1.0,2.0,3.0,34.0,0.0,17.0,15.0,8.0,49.0,1.0,3.0,3.0,0.0,,3.0,0.0,,47.0,111.0,,6.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,1.0,2.0,2.0,,,0.0,0.0
2023-08-07 00:00:00+00:00,261.0,,65.0,7.0,,360.0,,63.0,26.0,14.0,6.0,0.0,,3.0,0.0,4.0,5.0,,,2.0,0.0,4.0,5.0,30.0,4.0,,1.0,,11.0,6.0,2.0,,,15.0,6.0,,25.0,7.0,,37.0,2.0,26.0,,0.0,,15.0,0.0,30.0,2.0,,26.0,3.0,0.0,11.0,15.0,2.0,22.0,2.0,,0.0,0.0,0.0,21.0,5.0,2.0,12.0,38.0,0.0,14.0,6.0,7.0,,51.0,2.0,1.0,3.0,1.0,47.0,1.0,1.0,,1.0,0.0,0.0,,0.0,3.0,,,,,0.0,,0.0,0.0,,0.0,2.0,0.0,2.0,7.0,49.0,1.0,8.0,10.0,5.0,78.0,2.0,0.0,1.0,0.0,,4.0,1.0,,32.0,119.0,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.0,0.0,1.0,,,2.0,0.0
2023-08-08 00:00:00+00:00,156.0,,96.0,14.0,,327.0,,47.0,27.0,4.0,7.0,1.0,,5.0,0.0,19.0,10.0,,,0.0,0.0,2.0,2.0,36.0,4.0,,1.0,,6.0,0.0,4.0,,,5.0,8.0,,26.0,12.0,,52.0,3.0,12.0,,0.0,,22.0,0.0,29.0,1.0,,6.0,6.0,0.0,3.0,1.0,0.0,7.0,0.0,,1.0,0.0,1.0,30.0,5.0,1.0,33.0,48.0,0.0,53.0,8.0,9.0,,24.0,0.0,0.0,3.0,0.0,43.0,1.0,3.0,,5.0,0.0,0.0,,0.0,3.0,,,,,2.0,,0.0,1.0,,2.0,1.0,2.0,3.0,5.0,48.0,0.0,2.0,18.0,4.0,56.0,2.0,1.0,0.0,0.0,,3.0,1.0,,26.0,162.0,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,0.0,4.0,,,0.0,0.0
2023-08-09 00:00:00+00:00,186.0,,79.0,9.0,,344.0,,48.0,23.0,4.0,9.0,0.0,,3.0,0.0,26.0,4.0,,,0.0,0.0,1.0,7.0,18.0,3.0,,2.0,,8.0,1.0,1.0,,,9.0,1.0,,33.0,14.0,,50.0,2.0,24.0,,0.0,,22.0,0.0,40.0,1.0,,4.0,1.0,0.0,5.0,4.0,1.0,17.0,2.0,,0.0,1.0,0.0,19.0,3.0,1.0,43.0,26.0,0.0,9.0,19.0,4.0,,24.0,3.0,0.0,2.0,1.0,28.0,0.0,3.0,,3.0,2.0,0.0,,0.0,2.0,,,,,0.0,,0.0,0.0,,0.0,3.0,2.0,1.0,7.0,62.0,5.0,2.0,30.0,4.0,78.0,3.0,1.0,1.0,0.0,,2.0,0.0,,38.0,151.0,,26.0,0.0,3.0,3.0,0.0,0.0,0.0,,0.0,,10.0,2.0,4.0,,,0.0,0.0
2023-08-10 00:00:00+00:00,193.0,,66.0,14.0,,397.0,,60.0,24.0,1.0,15.0,0.0,,4.0,0.0,53.0,3.0,,,0.0,0.0,3.0,12.0,29.0,3.0,,3.0,,11.0,30.0,2.0,,,4.0,2.0,,33.0,14.0,,63.0,7.0,19.0,,1.0,,35.0,0.0,32.0,2.0,,0.0,0.0,0.0,19.0,4.0,0.0,9.0,3.0,,0.0,0.0,0.0,35.0,3.0,1.0,10.0,33.0,0.0,5.0,15.0,12.0,,21.0,3.0,6.0,8.0,0.0,25.0,0.0,2.0,,8.0,0.0,0.0,,0.0,3.0,,,,,1.0,,0.0,1.0,,2.0,4.0,1.0,3.0,3.0,44.0,3.0,1.0,6.0,6.0,145.0,3.0,0.0,1.0,1.0,,3.0,0.0,,48.0,164.0,,22.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,8.0,1.0,4.0,,,2.0,0.0
