datetime,0x_social_volume_total,1inch_social_volume_total,aave_social_volume_total,alchemix_social_volume_total,ampleforth_social_volume_total,api3_social_volume_total,bancor_social_volume_total,band-protocol_social_volume_total,coin98_social_volume_total,cow-protocol_social_volume_total,crvusd_social_volume_total,dia-data_social_volume_total,dydx_social_volume_total,frax_social_volume_total,frax-share_social_volume_total,injective-protocol_social_volume_total,lido-dao_social_volume_total,liquity_social_volume_total,liquity-usd_social_volume_total,loopring_social_volume_total,magic-internet-money_social_volume_total,maker_social_volume_total,marlin_social_volume_total,melon_social_volume_total,olympus_social_volume_total,orbs_social_volume_total,orion-protocol_social_volume_total,pendle_social_volume_total,rocket-pool_social_volume_total,spell-token_social_volume_total,ssv-network_social_volume_total,sushi_social_volume_total,tellor_social_volume_total,uma_social_volume_total,uniswap_social_volume_total,yearn-finance_social_volume_total
2024-02-13 00:00:00+00:00,13.0,4.0,18.0,2.0,0.0,6.0,3.0,9.0,8.0,11.0,10.0,23.0,22.0,42.0,31.0,71.0,4.0,6.0,3.0,11.0,13.0,30.0,3.0,9.0,3.0,3.0,18.0,16.0,17.0,16.0,2.0,27.0,4.0,20.0,67.0,0.0
2024-02-14 00:00:00+00:00,10.0,10.0,12.0,3.0,0.0,22.0,3.0,24.0,3.0,19.0,2.0,13.0,47.0,46.0,63.0,132.0,6.0,0.0,2.0,15.0,10.0,31.0,5.0,8.0,5.0,2.0,22.0,12.0,22.0,19.0,1.0,17.0,0.0,25.0,84.0,0.0
2024-02-15 00:00:00+00:00,3.0,10.0,21.0,6.0,0.0,11.0,4.0,39.0,4.0,13.0,9.0,35.0,20.0,48.0,37.0,152.0,6.0,4.0,0.0,16.0,37.0,44.0,4.0,7.0,1.0,5.0,26.0,6.0,28.0,18.0,1.0,13.0,1.0,27.0,92.0,0.0
2024-02-16 00:00:00+00:00,10.0,13.0,13.0,1.0,2.0,8.0,5.0,19.0,2.0,9.0,10.0,26.0,7.0,25.0,18.0,136.0,1.0,5.0,4.0,26.0,12.0,28.0,4.0,8.0,4.0,1.0,27.0,7.0,18.0,15.0,0.0,13.0,0.0,32.0,156.0,1.0
2024-02-17 00:00:00+00:00,6.0,6.0,7.0,4.0,6.0,6.0,0.0,27.0,5.0,12.0,3.0,40.0,8.0,27.0,29.0,103.0,1.0,6.0,0.0,8.0,9.0,26.0,2.0,8.0,0.0,1.0,22.0,11.0,20.0,6.0,0.0,9.0,2.0,18.0,88.0,4.0
2024-02-18 00:00:00+00:00,9.0,4.0,11.0,5.0,10.0,10.0,4.0,30.0,3.0,7.0,4.0,27.0,7.0,60.0,17.0,126.0,5.0,3.0,0.0,25.0,2.0,17.0,6.0,3.0,0.0,0.0,10.0,4.0,7.0,15.0,2.0,10.0,6.0,16.0,87.0,4.0
2024-02-19 00:00:00+00:00,9.0,12.0,22.0,3.0,13.0,6.0,1.0,21.0,7.0,11.0,8.0,14.0,9.0,31.0,34.0,108.0,3.0,2.0,2.0,27.0,9.0,33.0,2.0,4.0,1.0,4.0,16.0,13.0,22.0,10.0,3.0,15.0,0.0,26.0,90.0,1.0
2024-02-20 00:00:00+00:00,13.0,9.0,12.0,4.0,1.0,6.0,1.0,15.0,0.0,8.0,2.0,21.0,9.0,15.0,13.0,103.0,2.0,0.0,1.0,16.0,10.0,44.0,4.0,5.0,4.0,3.0,4.0,9.0,26.0,13.0,1.0,15.0,9.0,30.0,64.0,2.0
2024-02-21 00:00:00+00:00,16.0,16.0,30.0,8.0,6.0,4.0,4.0,19.0,8.0,6.0,2.0,26.0,12.0,41.0,167.0,59.0,4.0,2.0,1.0,17.0,4.0,31.0,6.0,3.0,2.0,1.0,3.0,8.0,41.0,17.0,1.0,6.0,3.0,22.0,77.0,3.0
2024-02-22 00:00:00+00:00,9.0,5.0,30.0,3.0,9.0,2.0,19.0,29.0,2.0,7.0,3.0,52.0,7.0,51.0,184.0,92.0,4.0,0.0,3.0,9.0,4.0,44.0,6.0,6.0,6.0,3.0,3.0,13.0,26.0,64.0,1.0,16.0,6.0,33.0,91.0,7.0
2024-02-23 00:00:00+00:00,8.0,9.0,32.0,4.0,21.0,3.0,1.0,22.0,2.0,5.0,5.0,19.0,21.0,41.0,169.0,120.0,7.0,1.0,1.0,3.0,4.0,31.0,2.0,8.0,4.0,1.0,7.0,13.0,14.0,39.0,1.0,25.0,1.0,24.0,406.0,2.0
2024-02-24 00:00:00+00:00,23.0,40.0,17.0,2.0,16.0,5.0,0.0,11.0,3.0,21.0,5.0,23.0,38.0,26.0,53.0,59.0,5.0,4.0,0.0,17.0,4.0,41.0,0.0,6.0,4.0,1.0,4.0,7.0,32.0,19.0,1.0,62.0,4.0,28.0,336.0,19.0
2024-02-25 00:00:00+00:00,22.0,11.0,18.0,1.0,2.0,5.0,2.0,18.0,5.0,13.0,4.0,31.0,15.0,15.0,25.0,70.0,4.0,5.0,0.0,26.0,7.0,32.0,1.0,0.0,3.0,0.0,19.0,2.0,30.0,29.0,0.0,19.0,1.0,20.0,151.0,2.0
2024-02-26 00:00:00+00:00,15.0,9.0,28.0,2.0,10.0,4.0,3.0,16.0,5.0,5.0,15.0,22.0,21.0,25.0,29.0,120.0,9.0,1.0,0.0,25.0,6.0,21.0,3.0,4.0,5.0,1.0,52.0,17.0,12.0,19.0,5.0,22.0,8.0,17.0,192.0,1.0
2024-02-27 00:00:00+00:00,8.0,3.0,28.0,0.0,22.0,12.0,4.0,41.0,3.0,13.0,5.0,34.0,9.0,45.0,25.0,104.0,5.0,3.0,0.0,14.0,7.0,35.0,5.0,5.0,3.0,4.0,19.0,10.0,4.0,16.0,3.0,22.0,4.0,30.0,157.0,1.0
2024-02-28 00:00:00+00:00,27.0,6.0,26.0,2.0,9.0,8.0,8.0,25.0,2.0,19.0,5.0,18.0,13.0,20.0,19.0,145.0,0.0,7.0,4.0,40.0,11.0,47.0,4.0,13.0,5.0,3.0,16.0,9.0,7.0,21.0,2.0,26.0,3.0,23.0,155.0,7.0
2024-02-29 00:00:00+00:00,13.0,6.0,17.0,0.0,28.0,3.0,3.0,38.0,5.0,13.0,11.0,25.0,5.0,21.0,22.0,126.0,3.0,14.0,2.0,29.0,19.0,49.0,3.0,8.0,2.0,0.0,26.0,12.0,12.0,55.0,2.0,44.0,2.0,19.0,151.0,3.0
2024-03-01 00:00:00+00:00,13.0,11.0,8.0,0.0,30.0,2.0,2.0,22.0,1.0,17.0,10.0,19.0,33.0,27.0,35.0,126.0,3.0,4.0,0.0,27.0,6.0,46.0,5.0,11.0,5.0,1.0,9.0,15.0,15.0,61.0,3.0,29.0,2.0,37.0,148.0,6.0
2024-03-02 00:00:00+00:00,8.0,12.0,22.0,11.0,27.0,10.0,1.0,41.0,4.0,14.0,12.0,29.0,12.0,19.0,18.0,77.0,2.0,6.0,0.0,46.0,7.0,35.0,9.0,3.0,4.0,1.0,14.0,5.0,11.0,28.0,0.0,24.0,4.0,13.0,184.0,2.0
2024-03-03 00:00:00+00:00,19.0,12.0,35.0,5.0,11.0,0.0,3.0,28.0,4.0,11.0,6.0,23.0,6.0,28.0,34.0,71.0,4.0,3.0,6.0,44.0,10.0,50.0,3.0,6.0,21.0,0.0,5.0,13.0,8.0,18.0,3.0,19.0,0.0,11.0,184.0,3.0
2024-03-04 00:00:00+00:00,13.0,8.0,35.0,1.0,16.0,2.0,1.0,46.0,3.0,17.0,17.0,25.0,23.0,60.0,49.0,96.0,6.0,5.0,3.0,48.0,19.0,56.0,6.0,8.0,2.0,1.0,9.0,10.0,9.0,16.0,0.0,23.0,0.0,28.0,297.0,5.0
2024-03-05 00:00:00+00:00,15.0,13.0,27.0,0.0,35.0,3.0,9.0,48.0,4.0,13.0,14.0,33.0,24.0,33.0,42.0,105.0,6.0,3.0,1.0,42.0,16.0,48.0,7.0,17.0,2.0,0.0,11.0,6.0,19.0,30.0,2.0,27.0,2.0,29.0,234.0,11.0
2024-03-06 00:00:00+00:00,18.0,19.0,28.0,5.0,26.0,3.0,6.0,23.0,0.0,16.0,29.0,30.0,14.0,47.0,85.0,105.0,3.0,5.0,4.0,30.0,9.0,48.0,4.0,12.0,6.0,0.0,10.0,17.0,17.0,23.0,4.0,23.0,1.0,36.0,267.0,6.0
2024-03-07 00:00:00+00:00,12.0,12.0,18.0,3.0,93.0,3.0,5.0,39.0,0.0,14.0,7.0,20.0,14.0,18.0,23.0,155.0,3.0,7.0,0.0,28.0,9.0,38.0,7.0,10.0,10.0,3.0,24.0,9.0,18.0,22.0,1.0,18.0,5.0,27.0,240.0,3.0
2024-03-08 00:00:00+00:00,15.0,18.0,20.0,3.0,50.0,5.0,5.0,35.0,6.0,7.0,3.0,38.0,20.0,35.0,17.0,112.0,5.0,4.0,2.0,28.0,11.0,56.0,9.0,8.0,9.0,1.0,11.0,7.0,13.0,17.0,1.0,17.0,5.0,36.0,155.0,2.0
2024-03-09 00:00:00+00:00,11.0,15.0,10.0,0.0,18.0,8.0,5.0,23.0,1.0,14.0,23.0,21.0,3.0,33.0,14.0,76.0,5.0,6.0,0.0,15.0,11.0,71.0,8.0,6.0,5.0,0.0,11.0,4.0,21.0,21.0,0.0,21.0,3.0,34.0,162.0,2.0
2024-03-10 00:00:00+00:00,19.0,13.0,35.0,1.0,39.0,3.0,6.0,24.0,0.0,10.0,15.0,26.0,4.0,31.0,18.0,65.0,2.0,3.0,0.0,83.0,9.0,66.0,4.0,15.0,6.0,3.0,4.0,1.0,1.0,20.0,0.0,12.0,1.0,37.0,148.0,1.0
2024-03-11 00:00:00+00:00,35.0,14.0,20.0,0.0,44.0,5.0,3.0,52.0,6.0,20.0,18.0,47.0,20.0,40.0,48.0,111.0,4.0,2.0,1.0,152.0,9.0,86.0,4.0,17.0,4.0,4.0,15.0,6.0,17.0,19.0,4.0,18.0,2.0,38.0,191.0,5.0
2024-03-12 00:00:00+00:00,21.0,15.0,30.0,6.0,49.0,7.0,20.0,31.0,4.0,10.0,27.0,30.0,22.0,39.0,21.0,229.0,9.0,1.0,2.0,34.0,10.0,85.0,11.0,19.0,6.0,4.0,7.0,4.0,13.0,22.0,4.0,30.0,2.0,32.0,187.0,1.0
2024-03-13 00:00:00+00:00,16.0,12.0,35.0,0.0,58.0,3.0,4.0,28.0,3.0,21.0,13.0,27.0,18.0,37.0,38.0,131.0,3.0,2.0,2.0,41.0,13.0,96.0,12.0,25.0,8.0,0.0,10.0,8.0,6.0,17.0,16.0,24.0,1.0,28.0,174.0,4.0
2024-03-14 00:00:00+00:00,27.0,8.0,24.0,0.0,46.0,1.0,2.0,28.0,3.0,17.0,14.0,33.0,17.0,59.0,26.0,122.0,5.0,7.0,2.0,117.0,10.0,71.0,8.0,13.0,8.0,2.0,6.0,9.0,5.0,26.0,4.0,30.0,2.0,39.0,154.0,2.0
2024-03-15 00:00:00+00:00,42.0,17.0,17.0,5.0,36.0,4.0,2.0,22.0,2.0,6.0,21.0,36.0,21.0,19.0,11.0,74.0,1.0,9.0,3.0,32.0,10.0,45.0,6.0,15.0,13.0,4.0,6.0,4.0,2.0,34.0,3.0,102.0,3.0,36.0,136.0,2.0
2024-03-16 00:00:00+00:00,15.0,13.0,12.0,3.0,29.0,3.0,3.0,26.0,4.0,13.0,6.0,32.0,9.0,23.0,16.0,103.0,2.0,4.0,0.0,25.0,12.0,43.0,9.0,13.0,4.0,0.0,2.0,2.0,13.0,18.0,0.0,49.0,1.0,16.0,156.0,0.0
2024-03-17 00:00:00+00:00,14.0,7.0,9.0,0.0,108.0,2.0,4.0,26.0,2.0,11.0,5.0,23.0,8.0,28.0,13.0,71.0,2.0,0.0,1.0,16.0,8.0,51.0,9.0,17.0,6.0,0.0,25.0,5.0,5.0,25.0,0.0,37.0,2.0,26.0,130.0,2.0
2024-03-18 00:00:00+00:00,13.0,16.0,18.0,0.0,139.0,4.0,6.0,28.0,2.0,12.0,3.0,37.0,16.0,19.0,6.0,74.0,10.0,0.0,0.0,51.0,11.0,57.0,5.0,15.0,5.0,1.0,4.0,28.0,5.0,18.0,5.0,20.0,4.0,25.0,147.0,4.0
2024-03-19 00:00:00+00:00,12.0,17.0,19.0,0.0,80.0,3.0,4.0,30.0,3.0,17.0,6.0,29.0,14.0,42.0,11.0,93.0,3.0,1.0,0.0,50.0,5.0,43.0,7.0,11.0,5.0,0.0,12.0,12.0,6.0,15.0,7.0,21.0,5.0,26.0,122.0,2.0
2024-03-20 00:00:00+00:00,13.0,17.0,18.0,1.0,36.0,3.0,6.0,28.0,4.0,14.0,5.0,32.0,16.0,31.0,9.0,92.0,8.0,1.0,4.0,22.0,10.0,41.0,7.0,9.0,4.0,3.0,4.0,16.0,8.0,18.0,4.0,22.0,2.0,29.0,133.0,2.0
2024-03-21 00:00:00+00:00,25.0,5.0,16.0,0.0,30.0,2.0,1.0,24.0,3.0,8.0,9.0,34.0,10.0,22.0,92.0,71.0,6.0,5.0,1.0,18.0,9.0,60.0,6.0,19.0,1.0,2.0,1.0,5.0,16.0,14.0,1.0,32.0,0.0,34.0,137.0,1.0
2024-03-22 00:00:00+00:00,13.0,10.0,16.0,1.0,20.0,10.0,4.0,29.0,2.0,17.0,3.0,32.0,9.0,54.0,125.0,97.0,4.0,5.0,2.0,42.0,5.0,49.0,4.0,25.0,5.0,7.0,3.0,9.0,12.0,21.0,3.0,25.0,1.0,33.0,120.0,3.0
2024-03-23 00:00:00+00:00,12.0,10.0,6.0,2.0,85.0,4.0,4.0,25.0,2.0,10.0,1.0,22.0,6.0,18.0,48.0,74.0,10.0,4.0,0.0,21.0,8.0,37.0,5.0,14.0,2.0,1.0,0.0,35.0,3.0,27.0,4.0,17.0,1.0,22.0,123.0,1.0
2024-03-24 00:00:00+00:00,11.0,8.0,16.0,0.0,38.0,6.0,3.0,28.0,5.0,9.0,3.0,28.0,13.0,27.0,5.0,56.0,6.0,2.0,0.0,23.0,1.0,34.0,3.0,8.0,0.0,0.0,3.0,13.0,9.0,13.0,1.0,26.0,0.0,29.0,116.0,3.0
2024-03-25 00:00:00+00:00,5.0,6.0,10.0,0.0,27.0,9.0,6.0,20.0,3.0,21.0,5.0,34.0,15.0,15.0,23.0,100.0,10.0,2.0,1.0,14.0,7.0,51.0,2.0,8.0,3.0,0.0,4.0,31.0,3.0,16.0,3.0,27.0,2.0,13.0,142.0,2.0
2024-03-26 00:00:00+00:00,8.0,11.0,15.0,0.0,99.0,3.0,2.0,27.0,7.0,24.0,1.0,28.0,11.0,19.0,20.0,63.0,8.0,6.0,3.0,18.0,8.0,57.0,5.0,9.0,3.0,5.0,4.0,25.0,13.0,18.0,0.0,18.0,5.0,28.0,133.0,1.0
2024-03-27 00:00:00+00:00,5.0,14.0,19.0,3.0,53.0,5.0,3.0,24.0,5.0,11.0,0.0,27.0,6.0,21.0,26.0,76.0,3.0,1.0,0.0,14.0,8.0,39.0,1.0,12.0,2.0,2.0,1.0,43.0,9.0,14.0,1.0,30.0,2.0,36.0,158.0,1.0
2024-03-28 00:00:00+00:00,9.0,7.0,18.0,1.0,66.0,3.0,7.0,30.0,2.0,7.0,18.0,32.0,11.0,28.0,19.0,83.0,6.0,3.0,1.0,10.0,3.0,75.0,2.0,7.0,3.0,0.0,5.0,26.0,13.0,19.0,0.0,20.0,1.0,26.0,140.0,0.0
2024-03-29 00:00:00+00:00,19.0,7.0,22.0,0.0,14.0,4.0,9.0,23.0,5.0,10.0,3.0,27.0,14.0,19.0,10.0,56.0,5.0,7.0,0.0,9.0,4.0,50.0,6.0,13.0,2.0,1.0,6.0,20.0,14.0,19.0,1.0,19.0,7.0,28.0,132.0,1.0
2024-03-30 00:00:00+00:00,23.0,3.0,6.0,2.0,7.0,0.0,3.0,26.0,6.0,16.0,6.0,22.0,5.0,39.0,11.0,40.0,3.0,2.0,3.0,9.0,9.0,40.0,5.0,19.0,1.0,2.0,1.0,25.0,19.0,11.0,3.0,21.0,1.0,28.0,96.0,1.0
2024-03-31 00:00:00+00:00,14.0,7.0,10.0,2.0,13.0,2.0,3.0,16.0,3.0,7.0,14.0,41.0,8.0,23.0,16.0,40.0,7.0,11.0,0.0,15.0,2.0,34.0,7.0,9.0,2.0,1.0,2.0,38.0,7.0,15.0,1.0,22.0,7.0,18.0,112.0,1.0
2024-04-01 00:00:00+00:00,7.0,5.0,15.0,0.0,24.0,1.0,1.0,26.0,0.0,13.0,10.0,27.0,21.0,13.0,12.0,64.0,6.0,37.0,0.0,19.0,3.0,60.0,5.0,12.0,4.0,1.0,2.0,36.0,8.0,11.0,6.0,14.0,1.0,23.0,114.0,1.0
2024-04-02 00:00:00+00:00,6.0,2.0,43.0,3.0,8.0,1.0,1.0,19.0,6.0,13.0,5.0,22.0,18.0,24.0,18.0,63.0,3.0,20.0,1.0,7.0,7.0,107.0,4.0,9.0,2.0,6.0,7.0,19.0,9.0,17.0,2.0,9.0,1.0,25.0,123.0,1.0
2024-04-03 00:00:00+00:00,10.0,5.0,20.0,3.0,39.0,0.0,14.0,30.0,2.0,19.0,2.0,21.0,8.0,41.0,45.0,54.0,3.0,9.0,3.0,6.0,5.0,84.0,6.0,15.0,4.0,0.0,10.0,14.0,9.0,20.0,1.0,16.0,3.0,30.0,100.0,0.0
2024-04-04 00:00:00+00:00,6.0,17.0,7.0,2.0,22.0,0.0,5.0,19.0,14.0,13.0,4.0,17.0,6.0,37.0,27.0,65.0,3.0,7.0,5.0,4.0,9.0,61.0,4.0,10.0,1.0,0.0,21.0,54.0,3.0,16.0,6.0,25.0,0.0,24.0,125.0,1.0
2024-04-05 00:00:00+00:00,8.0,5.0,16.0,3.0,18.0,1.0,3.0,26.0,4.0,13.0,11.0,15.0,6.0,27.0,11.0,51.0,7.0,1.0,0.0,5.0,5.0,44.0,2.0,8.0,0.0,4.0,4.0,51.0,10.0,15.0,0.0,30.0,1.0,23.0,146.0,0.0
2024-04-06 00:00:00+00:00,5.0,6.0,13.0,0.0,45.0,0.0,3.0,7.0,2.0,13.0,2.0,10.0,1.0,4.0,15.0,79.0,3.0,2.0,0.0,13.0,5.0,43.0,4.0,3.0,1.0,1.0,0.0,35.0,8.0,12.0,0.0,10.0,0.0,13.0,143.0,2.0
2024-04-07 00:00:00+00:00,6.0,11.0,20.0,1.0,17.0,3.0,4.0,44.0,4.0,5.0,4.0,13.0,20.0,6.0,13.0,55.0,4.0,2.0,0.0,6.0,5.0,33.0,2.0,4.0,3.0,1.0,0.0,22.0,5.0,12.0,0.0,14.0,0.0,29.0,153.0,3.0
2024-04-08 00:00:00+00:00,14.0,37.0,48.0,5.0,38.0,2.0,4.0,27.0,12.0,12.0,13.0,18.0,52.0,34.0,12.0,44.0,23.0,2.0,2.0,10.0,4.0,48.0,6.0,4.0,2.0,1.0,1.0,29.0,18.0,9.0,2.0,45.0,0.0,23.0,155.0,7.0
2024-04-09 00:00:00+00:00,5.0,21.0,17.0,0.0,3.0,1.0,1.0,27.0,7.0,14.0,2.0,13.0,26.0,27.0,18.0,33.0,7.0,2.0,0.0,5.0,4.0,45.0,2.0,6.0,3.0,4.0,1.0,20.0,9.0,12.0,2.0,21.0,0.0,25.0,190.0,1.0
2024-04-10 00:00:00+00:00,6.0,18.0,26.0,3.0,17.0,1.0,2.0,19.0,4.0,8.0,6.0,23.0,10.0,20.0,21.0,44.0,7.0,2.0,1.0,5.0,6.0,31.0,4.0,8.0,4.0,1.0,0.0,18.0,5.0,10.0,3.0,24.0,,28.0,473.0,1.0
2024-04-11 00:00:00+00:00,7.0,16.0,9.0,1.0,15.0,0.0,2.0,40.0,7.0,17.0,16.0,15.0,8.0,30.0,22.0,41.0,7.0,2.0,0.0,4.0,7.0,52.0,5.0,8.0,1.0,8.0,1.0,30.0,13.0,11.0,1.0,26.0,,21.0,484.0,1.0
2024-04-12 00:00:00+00:00,7.0,9.0,19.0,2.0,23.0,1.0,12.0,36.0,3.0,5.0,5.0,24.0,8.0,28.0,19.0,46.0,6.0,1.0,1.0,7.0,7.0,39.0,7.0,5.0,2.0,13.0,3.0,36.0,16.0,15.0,2.0,25.0,2.0,23.0,260.0,8.0
2024-04-13 00:00:00+00:00,4.0,4.0,9.0,0.0,20.0,0.0,8.0,24.0,4.0,12.0,2.0,15.0,7.0,38.0,26.0,59.0,3.0,1.0,0.0,10.0,6.0,31.0,0.0,6.0,3.0,15.0,2.0,5.0,4.0,14.0,1.0,11.0,2.0,17.0,155.0,0.0
2024-04-14 00:00:00+00:00,5.0,4.0,12.0,0.0,1.0,0.0,2.0,17.0,1.0,4.0,4.0,13.0,6.0,19.0,15.0,61.0,1.0,1.0,1.0,4.0,5.0,22.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,8.0,0.0,17.0,0.0,27.0,156.0,3.0
2024-04-15 00:00:00+00:00,8.0,8.0,9.0,0.0,5.0,1.0,1.0,20.0,4.0,3.0,8.0,23.0,9.0,18.0,13.0,82.0,2.0,1.0,0.0,6.0,5.0,21.0,6.0,1.0,2.0,2.0,3.0,31.0,4.0,9.0,2.0,6.0,2.0,27.0,127.0,1.0
2024-04-16 00:00:00+00:00,9.0,11.0,21.0,0.0,6.0,2.0,2.0,19.0,1.0,6.0,2.0,22.0,5.0,34.0,42.0,70.0,5.0,1.0,0.0,22.0,11.0,44.0,7.0,6.0,1.0,5.0,3.0,21.0,7.0,11.0,1.0,16.0,2.0,29.0,119.0,4.0
2024-04-17 00:00:00+00:00,5.0,9.0,9.0,1.0,18.0,3.0,0.0,23.0,0.0,11.0,4.0,24.0,5.0,22.0,9.0,75.0,5.0,3.0,1.0,3.0,12.0,36.0,4.0,2.0,1.0,2.0,1.0,14.0,11.0,16.0,6.0,7.0,1.0,17.0,103.0,3.0
2024-04-18 00:00:00+00:00,9.0,4.0,6.0,2.0,17.0,0.0,1.0,21.0,3.0,8.0,6.0,36.0,5.0,24.0,3.0,63.0,8.0,0.0,0.0,13.0,5.0,27.0,5.0,4.0,0.0,1.0,3.0,18.0,11.0,11.0,1.0,14.0,2.0,22.0,80.0,0.0
2024-04-19 00:00:00+00:00,20.0,3.0,14.0,0.0,7.0,0.0,1.0,25.0,3.0,10.0,6.0,31.0,11.0,17.0,3.0,64.0,4.0,0.0,3.0,6.0,10.0,38.0,7.0,1.0,1.0,6.0,2.0,14.0,4.0,9.0,3.0,7.0,4.0,33.0,78.0,2.0
2024-04-20 00:00:00+00:00,16.0,1.0,2.0,1.0,13.0,0.0,0.0,14.0,3.0,8.0,4.0,31.0,7.0,11.0,2.0,84.0,3.0,0.0,0.0,9.0,9.0,25.0,12.0,4.0,0.0,1.0,3.0,10.0,12.0,12.0,0.0,23.0,1.0,20.0,86.0,2.0
2024-04-21 00:00:00+00:00,7.0,7.0,14.0,0.0,29.0,0.0,0.0,19.0,1.0,4.0,2.0,26.0,1.0,10.0,9.0,55.0,6.0,3.0,0.0,5.0,7.0,32.0,2.0,2.0,3.0,0.0,0.0,10.0,2.0,12.0,0.0,7.0,0.0,18.0,73.0,0.0
2024-04-22 00:00:00+00:00,1.0,6.0,21.0,1.0,19.0,,1.0,17.0,10.0,7.0,8.0,26.0,9.0,16.0,10.0,76.0,3.0,1.0,1.0,2.0,10.0,38.0,5.0,3.0,2.0,6.0,6.0,25.0,1.0,8.0,28.0,17.0,0.0,34.0,109.0,1.0
2024-04-23 00:00:00+00:00,4.0,2.0,14.0,1.0,6.0,2.0,1.0,25.0,1.0,13.0,10.0,35.0,6.0,11.0,9.0,59.0,3.0,1.0,2.0,5.0,17.0,32.0,7.0,4.0,2.0,10.0,4.0,28.0,5.0,16.0,10.0,9.0,1.0,31.0,102.0,0.0
2024-04-24 00:00:00+00:00,10.0,12.0,45.0,1.0,19.0,1.0,1.0,9.0,3.0,11.0,4.0,33.0,9.0,14.0,7.0,76.0,5.0,4.0,1.0,7.0,9.0,24.0,9.0,3.0,1.0,10.0,5.0,10.0,5.0,13.0,22.0,11.0,1.0,26.0,107.0,1.0
2024-04-25 00:00:00+00:00,22.0,1.0,19.0,1.0,26.0,0.0,2.0,32.0,4.0,4.0,16.0,24.0,8.0,25.0,11.0,45.0,7.0,4.0,3.0,7.0,4.0,27.0,7.0,6.0,0.0,11.0,4.0,24.0,4.0,16.0,1.0,5.0,3.0,36.0,87.0,0.0
2024-04-26 00:00:00+00:00,9.0,13.0,8.0,2.0,43.0,0.0,2.0,11.0,5.0,7.0,8.0,34.0,11.0,10.0,4.0,45.0,2.0,1.0,0.0,5.0,6.0,31.0,3.0,7.0,1.0,13.0,16.0,18.0,3.0,8.0,5.0,9.0,5.0,26.0,102.0,1.0
2024-04-27 00:00:00+00:00,16.0,19.0,10.0,3.0,12.0,0.0,0.0,15.0,3.0,9.0,6.0,14.0,8.0,7.0,5.0,29.0,9.0,1.0,0.0,7.0,2.0,30.0,8.0,5.0,3.0,11.0,2.0,10.0,7.0,6.0,13.0,7.0,0.0,25.0,69.0,3.0
2024-04-28 00:00:00+00:00,5.0,3.0,5.0,1.0,2.0,0.0,0.0,17.0,1.0,9.0,5.0,28.0,11.0,8.0,3.0,33.0,9.0,2.0,1.0,4.0,0.0,28.0,1.0,2.0,3.0,0.0,1.0,18.0,3.0,13.0,28.0,10.0,0.0,20.0,69.0,3.0
2024-04-29 00:00:00+00:00,3.0,8.0,10.0,0.0,3.0,4.0,0.0,12.0,4.0,11.0,5.0,19.0,11.0,14.0,9.0,39.0,22.0,2.0,2.0,8.0,5.0,38.0,3.0,10.0,0.0,1.0,0.0,51.0,10.0,6.0,4.0,7.0,0.0,26.0,70.0,0.0
2024-04-30 00:00:00+00:00,6.0,16.0,17.0,0.0,19.0,2.0,0.0,26.0,0.0,8.0,1.0,32.0,22.0,19.0,1.0,32.0,17.0,1.0,1.0,2.0,5.0,28.0,2.0,9.0,1.0,7.0,3.0,34.0,14.0,9.0,1.0,10.0,3.0,19.0,85.0,1.0
2024-05-01 00:00:00+00:00,17.0,4.0,33.0,2.0,15.0,4.0,,28.0,5.0,4.0,11.0,30.0,18.0,16.0,5.0,30.0,10.0,2.0,2.0,17.0,5.0,27.0,0.0,10.0,4.0,5.0,2.0,13.0,14.0,13.0,2.0,17.0,1.0,22.0,92.0,2.0
2024-05-02 00:00:00+00:00,7.0,5.0,50.0,2.0,11.0,3.0,,25.0,10.0,10.0,4.0,18.0,10.0,29.0,39.0,40.0,4.0,0.0,1.0,12.0,3.0,23.0,3.0,3.0,3.0,14.0,2.0,6.0,3.0,20.0,1.0,17.0,18.0,36.0,71.0,0.0
2024-05-03 00:00:00+00:00,2.0,2.0,29.0,0.0,13.0,2.0,,24.0,3.0,6.0,8.0,19.0,2.0,22.0,14.0,40.0,9.0,0.0,2.0,2.0,9.0,29.0,10.0,2.0,1.0,7.0,0.0,13.0,4.0,13.0,3.0,33.0,27.0,29.0,53.0,1.0
2024-05-04 00:00:00+00:00,6.0,2.0,6.0,0.0,8.0,2.0,1.0,11.0,10.0,12.0,12.0,12.0,4.0,23.0,2.0,25.0,2.0,0.0,0.0,8.0,4.0,36.0,6.0,2.0,2.0,1.0,0.0,7.0,12.0,10.0,0.0,17.0,9.0,19.0,71.0,0.0
2024-05-05 00:00:00+00:00,9.0,2.0,11.0,1.0,2.0,1.0,1.0,14.0,3.0,8.0,5.0,16.0,1.0,23.0,7.0,22.0,4.0,1.0,1.0,4.0,3.0,24.0,3.0,1.0,0.0,0.0,0.0,11.0,9.0,10.0,0.0,14.0,13.0,18.0,84.0,1.0
2024-05-06 00:00:00+00:00,8.0,6.0,5.0,1.0,8.0,3.0,4.0,22.0,9.0,3.0,0.0,24.0,3.0,8.0,1.0,35.0,2.0,0.0,1.0,4.0,6.0,37.0,5.0,5.0,3.0,1.0,0.0,12.0,7.0,15.0,1.0,16.0,27.0,17.0,105.0,2.0
